CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2016,010318700000,Town of Colonie,Town,Albany,12/31,Revenue Anticipation Note,3200000,0,3200000,3200000,,3200000,30-APR-20
2016,010335500000,Town of Guilderland,Town,Albany,12/31,Bond,17540000,0,,1285000,,16255000,30-APR-20
2016,010335500000,Town of Guilderland,Town,Albany,12/31,Installment Purchase Contract,232965.54,0,107844.94,158350.9,,182459.58,30-APR-20
2016,010344300000,Town of Knox,Town,Albany,12/31,Bond Anticipation Note,559981,0,319105.23,184527,,694559.23,30-APR-20
2016,010358100000,Town of New Scotland,Town,Albany,12/31,Bond,667805,0,2840000,76817,,3430988,30-APR-20
2016,010358100000,Town of New Scotland,Town,Albany,12/31,Bond Anticipation Note,4222692.54,2107.46,223200,3020400,,1427600,30-APR-20
2016,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond,792243,0,,53048,,739195,30-APR-20
2016,010389000000,Town of Westerlo,Town,Albany,12/31,Bond,949700,0,,98100,,851600,30-APR-20
2016,010418004140,Village of Ravena,Village,Albany,05/31,Bond,753210,0,650000,76930,,1326280,30-APR-20
2016,010418703040,Village of Menands,Village,Albany,05/31,Bond,2675000,0,1300000,105000,,3870000,30-APR-20
2016,010434502040,Village of Green Island,Village,Albany,05/31,Bond,180000,0,,70000,,110000,30-APR-20
2016,010434502040,Village of Green Island,Village,Albany,05/31,Bond Anticipation Note,930000,0,,65000,,865000,30-APR-20
2016,010435500120,Village of Altamont,Village,Albany,05/31,Bond,4345000,0,,165000,,4180000,30-APR-20
2016,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond,2935000,0,,170000,,2765000,30-APR-20
2016,010501000000,Albany City School District,School District,Albany,06/30,Bond,135115000,,55450000,66700000,,123865000,30-APR-20
2016,010501000000,Albany City School District,School District,Albany,06/30,Other Debt,2326797,,,354553,,1972244,30-APR-20
2016,010509000000,Cohoes City School District,School District,Albany,06/30,Bond,29915000,,,3270000,,26645000,30-APR-20
2016,010509000000,Cohoes City School District,School District,Albany,06/30,Other Debt,2,,,,,2,30-APR-20
2016,010560000000,Watervliet City School District,School District,Albany,06/30,Bond,39450000,,,2505000,,36945000,30-APR-20
2016,010560000000,Watervliet City School District,School District,Albany,06/30,Tax Anticipation Note,3500000,,,3500000,,,30-APR-20
2016,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond,56615000,,18374224,7840000,,67149224,30-APR-20
2016,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond Anticipation Note,21567134,,2400000,21567134,,2400000,30-APR-20
2016,010607100600,Bethlehem Central School District,School District,Albany,06/30,Other Debt,,,4241984,,,4241984,30-APR-20
2016,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond,9350000,,,2700000,,6650000,30-APR-20
2016,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond Anticipation Note,787694,,854210,194147,,1447757,30-APR-20
2016,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Installment Purchase Contract,97084,,,26729,,70355,30-APR-20
2016,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,21775000,,,3840000,,17935000,30-APR-20
2016,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,1310878,,4300000,508280,,5102598,30-APR-20
2016,010618700700,North Colonie Central School District,School District,Albany,06/30,Bond,21745000,,,3405000,,18340000,30-APR-20
2016,010618700700,North Colonie Central School District,School District,Albany,06/30,Installment Purchase Contract,,,859995,290000,,569995,30-APR-20
2016,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,6385000,,4905000,715000,,10575000,30-APR-20
2016,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,32210000,,11325000,17645000,,25890000,30-APR-20
2016,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,2946800,,14625000,967060,,16604740,30-APR-20
2016,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,9370372,,227721,1434819,,8163274,30-APR-20
2016,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,12848664,,136000,1396161,,11588503,30-APR-20
2016,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,1490000,,,370000,,1120000,30-APR-20
2016,011106802000,Berne Fire District,Fire District,Albany,12/31,Installment Purchase Contract,104233.28,0,,51384.41,,52848.87,30-APR-20
2016,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,24738,0,,12211,,12527,30-APR-20
2016,011107102000,Delmar Fire District,Fire District,Albany,12/31,Bond,400000,0,,80000,,320000,30-APR-20
2016,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,465000,0,,150000,,315000,30-APR-20
2016,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond,1600000,0,,105000,,1495000,30-APR-20
2016,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,0,275000,,,275000,30-APR-20
2016,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond,1295000,0,,110000,,1185000,30-APR-20
2016,011118002500,Coeymans Fire District,Fire District,Albany,12/31,State or Authority Loan,193119.75,0,,46506.66,,146613.09,30-APR-20
2016,011118004500,Coeymans Hollow Fire District,Fire District,Albany,12/31,Bond,2309825,45000,,45000,,2309825,30-APR-20
2016,011118004500,Coeymans Hollow Fire District,Fire District,Albany,12/31,Other Debt,500000,,,11388.82,,488611.18,30-APR-20
2016,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond,5030000,0,,170000,,4860000,30-APR-20
2016,011118706000,Midway Fire District,Fire District,Albany,12/31,Bond,0,0,3500000,,0,3500000,30-APR-20
2016,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,506800,0,140000,33076,,613724,30-APR-20
2016,011118708300,Stanford Heights Fire District,Fire District,Albany,12/31,Installment Purchase Contract,0,185983,,91437,,94546,30-APR-20
2016,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,245000,0,,245000,,0,30-APR-20
2016,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Installment Purchase Contract,259880,-.45,,40999.84,,218879.71,30-APR-20
2016,011118709200,West Albany Fire District,Fire District,Albany,12/31,Bond,352475,0,,135067,,217408,30-APR-20
2016,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,670000,0,,60000,,610000,30-APR-20
2016,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,0,250000,0,,250000,30-APR-20
2016,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,1040000,0,,245000,,795000,30-APR-20
2016,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond,3820000,0,,305000,,3515000,30-APR-20
2016,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond Anticipation Note,295000,0,100000,60000,,335000,30-APR-20
2016,011135509000,Westmere Fire District,Fire District,Albany,12/31,Bond,4925000,0,,280000,,4645000,30-APR-20
2016,011144305000,Knox Fire District,Fire District,Albany,12/31,Installment Purchase Contract,0,0,573943,67550,,506393,30-APR-20
2016,014601000100,Albany Public Library,Library,Albany,06/30,State or Authority Loan,24620000,-1200000,,675000,,22745000,30-APR-20
2016,020100000000,County of Allegany,County,Allegany,12/31,Bond,27385000,0,,1505000,,25880000,30-APR-20
2016,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,191942.68,0,,36435.52,,155507.16,30-APR-20
2016,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,43800,0,70000,23800,,90000,30-APR-20
2016,020302000000,Town of Amity,Town,Allegany,12/31,Bond Anticipation Note,55225.18,0,,18953.02,,36272.16,30-APR-20
2016,020302400000,Town of Andover,Town,Allegany,12/31,Bond,180824.8,0,,56281.6,,124543.2,30-APR-20
2016,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,0,0,219253,,,219253,30-APR-20
2016,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,1278000,0,,51000,,1227000,30-APR-20
2016,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,182143,0,,56786,,125357,30-APR-20
2016,020307900000,Town of Bolivar,Town,Allegany,12/31,Bond Anticipation Note,371441.14,0,22564.87,9883,,384123.01,30-APR-20
2016,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,8069022,0,4669000,4855422,,7882600,30-APR-20
2016,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,32000,0,,16000,,16000,30-APR-20
2016,020312300000,Town of Caneadea,Town,Allegany,12/31,Installment Purchase Contract,135848,0,,36501,,99347,30-APR-20
2016,020314200000,Town of Centerville,Town,Allegany,12/31,Installment Purchase Contract,95871,0,,34122,,61749,30-APR-20
2016,020321200000,Town of Cuba,Town,Allegany,12/31,Bond,1060853,0,,37900,,1022953,30-APR-20
2016,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,304200,-200,,93200,,210800,30-APR-20
2016,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1049528,0,,63533,,985995,30-APR-20
2016,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,253590,0,121876,98095,,277371,30-APR-20
2016,020333800000,Town of Granger,Town,Allegany,12/31,Installment Purchase Contract,169136,0,,62446,,106690,30-APR-20
2016,020340800000,Town of Hume,Town,Allegany,12/31,Bond,783421.2,-3333.2,,50600,,729488,30-APR-20
2016,020340800000,Town of Hume,Town,Allegany,12/31,Bond Anticipation Note,43000,0,134758.19,21500,,156258.19,30-APR-20
2016,020341500000,Town of Independence,Town,Allegany,12/31,Bond,123653,0,,36313,,87340,30-APR-20
2016,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,184416.12,0,,72103,,112313.12,30-APR-20
2016,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,88700,0,,46700,,42000,30-APR-20
2016,020375900000,Town of Scio,Town,Allegany,12/31,Bond,940560.67,0,,68005.33,,872555.34,30-APR-20
2016,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,130000,0,,10000,,120000,30-APR-20
2016,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,1293381,0,,123425,,1169956,30-APR-20
2016,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1847000,0,,100000,,1747000,30-APR-20
2016,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,3318251.19,0,,104624,,3213627.19,30-APR-20
2016,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,128317.38,0,95000,28681.46,,194635.92,30-APR-20
2016,020402400170,Village of Andover,Village,Allegany,05/31,Bond,1226715,0,,58415,,1168300,30-APR-20
2016,020402400170,Village of Andover,Village,Allegany,05/31,Bond Anticipation Note,22600,0,,22600,,0,30-APR-20
2016,020402400170,Village of Andover,Village,Allegany,05/31,Installment Purchase Contract,160012.17,0,,33351,,126661.17,30-APR-20
2016,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,2027726,0,166893,371932,,1822687,30-APR-20
2016,020402500180,Village of Angelica,Village,Allegany,05/31,Bond Anticipation Note,94892.9,0,,94892.9,,0,30-APR-20
2016,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,331000,0,,40000,,291000,30-APR-20
2016,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond Anticipation Note,2400521.59,-4990,143514.41,16800,,2522246,30-APR-20
2016,020407904200,Village of Richburg,Village,Allegany,05/31,Bond Anticipation Note,1075050.08,0,61789.92,2700,,1134140,30-APR-20
2016,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond,2290263,0,,89310,,2200953,30-APR-20
2016,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond Anticipation Note,1307397,0,,30000,,1277397,30-APR-20
2016,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,1236744,0,,84421,,1152323,30-APR-20
2016,020421201210,Village of Cuba,Village,Allegany,05/31,Other Debt,270300,0,,19988,,250312,30-APR-20
2016,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,26123,0,,26123,,0,30-APR-20
2016,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,2645000,0,114000,415000,,2344000,30-APR-20
2016,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond Anticipation Note,200000,0,2000000,200000,,2000000,30-APR-20
2016,020488705270,Village of Wellsville,Village,Allegany,05/31,Installment Purchase Contract,35829.83,0,98566,31477.83,,102918,30-APR-20
2016,020488705270,Village of Wellsville,Village,Allegany,05/31,Other Debt,116560,0,,59221,,57339,30-APR-20
2016,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,31885000,,,3225000,,28660000,30-APR-20
2016,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,404250,,229860,155850,,478260,30-APR-20
2016,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,7842881,,107447,837881,,7112447,30-APR-20
2016,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond Anticipation Note,4620000,,,165000,,4455000,30-APR-20
2016,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Other Debt,74201,,,21439,,52762,30-APR-20
2016,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,4610000,,,745000,,3865000,30-APR-20
2016,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,24100000,,,1100000,,23000000,30-APR-20
2016,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Installment Purchase Contract,0,,,,,,30-APR-20
2016,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,10350000,,,955000,,9395000,30-APR-20
2016,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,220372,,,220372,30-APR-20
2016,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,9840093,,3460000,4720093,,8580000,30-APR-20
2016,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond Anticipation Note,1422800,,,1422800,,,30-APR-20
2016,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,0,,,,,,30-APR-20
2016,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Other Debt,0,,,,,,30-APR-20
2016,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,6445000,,,675000,,5770000,30-APR-20
2016,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,2385000,,,910000,,1475000,30-APR-20
2016,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,8850000,,,499419,,8350581,30-APR-20
2016,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,263395,,,263396,,-1,30-APR-20
2016,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,11225000,,1120000,2040000,,10305000,30-APR-20
2016,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,195000,,100000,57000,,238000,30-APR-20
2016,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,9345000,,6120000,7360000,,8105000,30-APR-20
2016,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,466200,,8186004,114980,,8537224,30-APR-20
2016,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,6870000,,,755000,,6115000,30-APR-20
2016,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,3753326,,77019,610958,,3219387,30-APR-20
2016,020775900100,Scio Central School District,School District,Allegany,06/30,Bond Anticipation Note,2895000,,2895000,2895000,,2895000,30-APR-20
2016,021106002000,Belfast Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,40000,0,,9706.75,,30293.25,30-APR-20
2016,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,43392.74,0,,15278.45,,28114.29,30-APR-20
2016,021107901000,Bolivar Joint Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,193229.45,0,,45058.07,,148171.38,30-APR-20
2016,021175908000,Scio No. 1 Fire District,Fire District,Allegany,12/31,Bond,14000,0,,14000,,0,30-APR-20
2016,030100000000,County of Broome,County,Broome,12/31,Bond,51855000,0,22110000,7615000,,66350000,30-APR-20
2016,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,91100000,0,13284989,44764989,,59620000,30-APR-20
2016,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,2772029,-3,331686,882477,,2221235,30-APR-20
2016,030100000000,County of Broome,County,Broome,12/31,Tax Anticipation Note,12500000,0,10000000,12500000,,10000000,30-APR-20
2016,030206000000,City of Binghamton,City,Broome,12/31,Bond,92401254.82,0,39504836,6166255,,125739835.82,30-APR-20
2016,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,51342675.22,2,25735132.85,30746388.1,,46331421.97,30-APR-20
2016,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,1875183.29,-22320,,799012.92,,1053850.37,30-APR-20
2016,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,902000,0,500000,74000,,1328000,30-APR-20
2016,030307300000,Town of Binghamton,Town,Broome,12/31,Bond Anticipation Note,500000,0,,500000,,0,30-APR-20
2016,030315400000,Town of Chenango,Town,Broome,12/31,Bond,10055208.58,0,110000,699702.76,,9465505.82,30-APR-20
2016,030318500000,Town of Colesville,Town,Broome,12/31,Bond,45000,0,,22000,,23000,30-APR-20
2016,030319500000,Town of Conklin,Town,Broome,12/31,Bond,984901.5,0,79574.5,294020,,770456,30-APR-20
2016,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,225000,0,,25000,,200000,30-APR-20
2016,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,80084.72,0,,17301.66,,62783.06,30-APR-20
2016,030319500000,Town of Conklin,Town,Broome,12/31,Other Debt,931126,0,,50350,,880776,30-APR-20
2016,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,780000,0,,50000,,730000,30-APR-20
2016,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,785000,0,,200000,,585000,30-APR-20
2016,030323500000,Town of Dickinson,Town,Broome,12/31,Installment Purchase Contract,0,0,78000,,,78000,30-APR-20
2016,030328600000,Town of Fenton,Town,Broome,12/31,Bond,81250,0,,12500,,68750,30-APR-20
2016,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,129600,0,185000,32400,,282200,30-APR-20
2016,030328600000,Town of Fenton,Town,Broome,12/31,Installment Purchase Contract,381362.33,0,,85272.05,,296090.28,30-APR-20
2016,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,1175000,0,,60000,,1115000,30-APR-20
2016,030347300000,Town of Lisle,Town,Broome,12/31,Bond,0,0,240000,,,240000,30-APR-20
2016,030347300000,Town of Lisle,Town,Broome,12/31,Bond Anticipation Note,450000,0,,450000,,0,30-APR-20
2016,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,3128434,0,,1470626,,1657808,30-APR-20
2016,030349900000,Town of Maine,Town,Broome,12/31,Installment Purchase Contract,38021.86,0,,12319.52,,25702.34,30-APR-20
2016,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond Anticipation Note,16153,0,,16153,,0,30-APR-20
2016,030374300000,Town of Sanford,Town,Broome,12/31,Bond,951000,0,,82000,,869000,30-APR-20
2016,030383300000,Town of Triangle,Town,Broome,12/31,Installment Purchase Contract,58475.4,1,,58476.4,,0,30-APR-20
2016,030384600000,Town of Union,Town,Broome,12/31,Bond,3521693,0,,761693,,2760000,30-APR-20
2016,030384600000,Town of Union,Town,Broome,12/31,Bond Anticipation Note,2890797,0,1961103,319268,,4532632,30-APR-20
2016,030385500000,Town of Vestal,Town,Broome,12/31,Bond,5835025,0,727500,911050,,5651475,30-APR-20
2016,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,11129000,0,3491000,1917600,,12702400,30-APR-20
2016,030391900000,Town of Windsor,Town,Broome,12/31,Bond,5845593.7,184020,,195686.67,,5833927.03,30-APR-20
2016,030391900000,Town of Windsor,Town,Broome,12/31,Bond Anticipation Note,335000,0,,335000,,0,30-APR-20
2016,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond,210000,0,,30000,,180000,30-APR-20
2016,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,48000,0,25000,48000,,25000,30-APR-20
2016,030423504030,Village of Port Dickinson,Village,Broome,05/31,State or Authority Loan,50328.19,0,,3838,,46490.19,30-APR-20
2016,030474301290,Village of Deposit,Village,Broome,02/28,Bond,3715539,0,,176446,,3539093,30-APR-20
2016,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,6673351.12,0,,358443.5,,6314907.62,30-APR-20
2016,030484601580,Village of Endicott,Village,Broome,05/31,Bond,10031700,0,,976000,,9055700,30-APR-20
2016,030484601580,Village of Endicott,Village,Broome,05/31,Installment Purchase Contract,104901.66,0,,94473.66,,10428,30-APR-20
2016,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,27988100,0,,1599100,,26389000,30-APR-20
2016,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,11312120.77,0,12384056.39,1886671.84,,21809505.32,30-APR-20
2016,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,1021845.62,-.54,,96241.23,,925603.85,30-APR-20
2016,030491905410,Village of Windsor,Village,Broome,02/28,Bond,12500,0,,5000,,7500,30-APR-20
2016,030506000000,Binghamton City School District,School District,Broome,06/30,Bond,46435000,,,5655000,,40780000,30-APR-20
2016,030506000000,Binghamton City School District,School District,Broome,06/30,Bond Anticipation Note,60000000,,4000000,320000,,63680000,30-APR-20
2016,030506000000,Binghamton City School District,School District,Broome,06/30,Revenue Anticipation Note,,,10000000,10000000,,,30-APR-20
2016,030506000000,Binghamton City School District,School District,Broome,06/30,Tax Anticipation Note,11000000,,5000000,11000000,,5000000,30-APR-20
2016,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond,13652200,,,2416200,,11236000,30-APR-20
2016,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond Anticipation Note,3068000,,13699950,228000,,16539950,30-APR-20
2016,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Other Debt,,,3748582,,,3748582,30-APR-20
2016,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond,26630500,,,3151650,,23478850,30-APR-20
2016,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond Anticipation Note,672500,,2961900,146075,,3488325,30-APR-20
2016,030623500100,Chenango Valley Central School District,School District,Broome,06/30,Bond,15564053,,385000,2140630,,13808423,30-APR-20
2016,030623500100,Chenango Valley Central School District,School District,Broome,06/30,Bond Anticipation Note,,,5500000,,,5500000,30-APR-20
2016,030649900100,Maine-Endwell Central School District,School District,Broome,06/30,Bond,45169222,,20740000,25646155,,40263067,30-APR-20
2016,030649900100,Maine-Endwell Central School District,School District,Broome,06/30,Bond Anticipation Note,542265,,7942173,171265,,8313173,30-APR-20
2016,030683300100,Whitney Point Central School District,School District,Broome,06/30,Bond,36450000,,5073237,7983237,,33540000,30-APR-20
2016,030684600100,Union-Endicott Central School District,School District,Broome,06/30,Bond,40709999,,,4377193,,36332806,30-APR-20
2016,030684600100,Union-Endicott Central School District,School District,Broome,06/30,Bond Anticipation Note,455000,,6998000,455000,,6998000,30-APR-20
2016,030684600200,Johnson City Central School District,School District,Broome,06/30,Bond,37270000,,,2180000,,35090000,30-APR-20
2016,030684600200,Johnson City Central School District,School District,Broome,06/30,Bond Anticipation Note,4125000,,13445450,259244,,17311206,30-APR-20
2016,030684600200,Johnson City Central School District,School District,Broome,06/30,Other Debt,4700333,,,360182,,4340151,30-APR-20
2016,030685500100,Vestal Central School District,School District,Broome,06/30,Bond,33729096,,,4159721,,29569375,30-APR-20
2016,030685500100,Vestal Central School District,School District,Broome,06/30,Bond Anticipation Note,775000,,675000,155000,,1295000,30-APR-20
2016,030685500100,Vestal Central School District,School District,Broome,06/30,Other Debt,,,4751500,,,4751500,30-APR-20
2016,030691900100,Windsor Central School District,School District,Broome,06/30,Bond,15089785,,,2927556,,12162229,30-APR-20
2016,030691900100,Windsor Central School District,School District,Broome,06/30,Bond Anticipation Note,815000,,12880000,179000,,13516000,30-APR-20
2016,030718500100,Harpursville Central School District,School District,Broome,06/30,Bond,2205000,,,440000,,1765000,30-APR-20
2016,030718500100,Harpursville Central School District,School District,Broome,06/30,Bond Anticipation Note,15600000,,905445,530000,,15975445,30-APR-20
2016,030774300100,Deposit Central School District,School District,Broome,06/30,Bond,8140015,,,598368,,7541647,30-APR-20
2016,030774300100,Deposit Central School District,School District,Broome,06/30,Bond Anticipation Note,171716,,1148100,34344,,1285472,30-APR-20
