CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2006,010318700000,Town of Colonie,Town,Albany,12/31,Bond,65259469,0,5625000,10990000,,59894469,30-APR-20
2006,010318700000,Town of Colonie,Town,Albany,12/31,Bond Anticipation Note,10153700,0,12460000,828300,,21785400,30-APR-20
2006,010335500000,Town of Guilderland,Town,Albany,12/31,Bond,36223000,0,255000,3570000,,32908000,30-APR-20
2006,010335500000,Town of Guilderland,Town,Albany,12/31,Bond Anticipation Note,255000,0,,255000,,0,30-APR-20
2006,010344300000,Town of Knox,Town,Albany,12/31,Bond Anticipation Note,112362,0,,56000,,56362,30-APR-20
2006,010358100000,Town of New Scotland,Town,Albany,12/31,Bond,1319963,0,,70500,,1249463,30-APR-20
2006,010358100000,Town of New Scotland,Town,Albany,12/31,Bond Anticipation Note,13537.6,0,,3384.4,,10153.2,30-APR-20
2006,010358100000,Town of New Scotland,Town,Albany,12/31,Installment Purchase Contract,,,177614.45,,,177614.45,30-APR-20
2006,010358100000,Town of New Scotland,Town,Albany,12/31,State or Authority Loan,71709,0,,4112,,67597,30-APR-20
2006,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond,948086,0,,39337,,908749,30-APR-20
2006,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond Anticipation Note,42911,,,6400,,36511,30-APR-20
2006,010389000000,Town of Westerlo,Town,Albany,12/31,Bond,122000,0,1009596,30100,,1101496,30-APR-20
2006,010389000000,Town of Westerlo,Town,Albany,12/31,Bond Anticipation Note,425000,0,423342,848342,,0,30-APR-20
2006,010418004140,Village of Ravena,Village,Albany,05/31,Bond,1615000,0,,150000,,1465000,30-APR-20
2006,010418701100,Village of Colonie,Village,Albany,05/31,Bond,705000,0,,235000,,470000,30-APR-20
2006,010418703040,Village of Menands,Village,Albany,05/31,Bond Anticipation Note,105000,0,,35000,,70000,30-APR-20
2006,010434502040,Village of Green Island,Village,Albany,05/31,Bond,380000,0,,160000,,220000,30-APR-20
2006,010434502040,Village of Green Island,Village,Albany,05/31,Bond Anticipation Note,1265000,0,873000,775000,,1363000,30-APR-20
2006,010434502040,Village of Green Island,Village,Albany,05/31,State or Authority Loan,400000,0,,0,,400000,30-APR-20
2006,010435500120,Village of Altamont,Village,Albany,05/31,Bond,455494,0,,455494,,0,30-APR-20
2006,010435500120,Village of Altamont,Village,Albany,05/31,Bond Anticipation Note,85581.8,0,,26769,,58812.8,30-APR-20
2006,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond,3142830.83,335128.17,,145000,,3332959,30-APR-20
2006,010458105090,Village of Voorheesville,Village,Albany,05/31,Installment Purchase Contract,0,53473,,17251,,36222,30-APR-20
2006,010501000000,Albany City School District,School District,Albany,06/30,Bond,11016698,,1900000,2873178,,10043520,30-APR-20
2006,010501000000,Albany City School District,School District,Albany,06/30,Bond Anticipation Note,105225000,,23125000,4646000,,123704000,30-APR-20
2006,010501000000,Albany City School District,School District,Albany,06/30,Other Debt,1838175,,,150116,,1688059,30-APR-20
2006,010501000000,Albany City School District,School District,Albany,06/30,Revenue Anticipation Note,8500000,,8500000,8500000,,8500000,30-APR-20
2006,010501000000,Albany City School District,School District,Albany,06/30,Tax Anticipation Note,10000000,,10000000,10000000,,10000000,30-APR-20
2006,010509000000,Cohoes City School District,School District,Albany,06/30,Bond,15175000,,,1430000,,13745000,30-APR-20
2006,010509000000,Cohoes City School District,School District,Albany,06/30,Other Debt,2916315,,,289465,,2626850,30-APR-20
2006,010560000000,Watervliet City School District,School District,Albany,06/30,Bond,2700000,,,230000,,2470000,30-APR-20
2006,010560000000,Watervliet City School District,School District,Albany,06/30,Other Debt,537426,,,204448,,332978,30-APR-20
2006,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond,18862673,,45500000,2529384,,61833289,30-APR-20
2006,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond Anticipation Note,5500000,,,,,5500000,30-APR-20
2006,010607100600,Bethlehem Central School District,School District,Albany,06/30,Installment Purchase Contract,842127,,822123,515893,,1148357,30-APR-20
2006,010607100600,Bethlehem Central School District,School District,Albany,06/30,Other Debt,4381226,,,357369,,4023857,30-APR-20
2006,010607100600,Bethlehem Central School District,School District,Albany,06/30,Tax Anticipation Note,,,,,,,30-APR-20
2006,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond,30049009,,2294038,2312042,,30031005,30-APR-20
2006,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Installment Purchase Contract,92438,,29389,51846,,69981,30-APR-20
2006,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,18155000,,22694426,1635000,,39214426,30-APR-20
2006,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,3531124,,11080917,13031124,,1580917,30-APR-20
2006,010618700100,South Colonie Central School District,School District,Albany,06/30,Installment Purchase Contract,182880,,,182880,,,30-APR-20
2006,010618700100,South Colonie Central School District,School District,Albany,06/30,Other Debt,1547652,,,294524,,1253128,30-APR-20
2006,010618700500,North Colonie School District,School District,Albany,06/30,Bond,49130000,,9020000,11200000,,46950000,30-APR-20
2006,010618700500,North Colonie School District,School District,Albany,06/30,Installment Purchase Contract,,,33053,4583,,28470,30-APR-20
2006,010618700500,North Colonie School District,School District,Albany,06/30,Other Debt,1071563,,,411774,,659789,30-APR-20
2006,010618700500,North Colonie School District,School District,Albany,06/30,Tax Anticipation Note,,,4000000,4000000,,,30-APR-20
2006,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,170641,,,30740,,139901,30-APR-20
2006,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond Anticipation Note,,,8650000,,,8650000,30-APR-20
2006,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,34280000,,19104000,2775000,,50609000,30-APR-20
2006,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,22129480,,651860,20564212,,2217128,30-APR-20
2006,010635500200,Guilderland Central School District,School District,Albany,06/30,Other Debt,705000,,,75000,,630000,30-APR-20
2006,010635500200,Guilderland Central School District,School District,Albany,06/30,Tax Anticipation Note,,,5000000,5000000,,,30-APR-20
2006,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,15845284,,213474,1293428,,14765330,30-APR-20
2006,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,6102271,,,297271,,5805000,30-APR-20
2006,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond Anticipation Note,429000,,155000,254000,,330000,30-APR-20
2006,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Installment Purchase Contract,110672,,16663,31155,,96180,30-APR-20
2006,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,4855000,,,315000,,4540000,30-APR-20
2006,011018702200,Maplewood-Colonie School District,School District,Albany,06/30,Bond,275000,,,20000,,255000,30-APR-20
2006,011106802000,Berne Fire District,Fire District,Albany,12/31,Bond,442333.31,0,,73933.33,,368399.98,30-APR-20
2006,011106802000,Berne Fire District,Fire District,Albany,12/31,Other Debt,,,,,,,30-APR-20
2006,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,131605,0,,9539,,122066,30-APR-20
2006,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,1660000,0,,100000,,1560000,30-APR-20
2006,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond,70082,-82,0,70000,,0,30-APR-20
2006,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond,,,1900000,,,1900000,30-APR-20
2006,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond Anticipation Note,2100000,0,,2100000,,0,30-APR-20
2006,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond,270000,,,54000,,216000,30-APR-20
2006,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,358000,,,29600,,328400,30-APR-20
2006,011118708300,Stanford Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,48000,,,16000,,32000,30-APR-20
2006,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,2155000,,0,150000,,2005000,30-APR-20
2006,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,1275115,0,,91115,,1184000,30-APR-20
2006,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,3040000,0,,170000,,2870000,30-APR-20
2006,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond Anticipation Note,552000,,0,117000,,435000,30-APR-20
2006,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Bond,158000,,,26333,,131667,30-APR-20
2006,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Installment Purchase Contract,78011,,,14348,,63663,30-APR-20
2006,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond,50000,,,35000,,15000,30-APR-20
2006,011144305000,Knox Fire District,Fire District,Albany,12/31,Bond,90000,,,15000,,75000,30-APR-20
2006,020100000000,County of Allegany,County,Allegany,12/31,Bond,5445000,0,23170000,565000,,28050000,30-APR-20
2006,020100000000,County of Allegany,County,Allegany,12/31,Bond Anticipation Note,28097150,0,1008200,23936000,,5169350,30-APR-20
2006,020301000000,Town of Alfred,Town,Allegany,12/31,Bond,130000,0,,30000,,100000,30-APR-20
2006,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,86000,0,,17200,,68800,30-APR-20
2006,020301200000,Town of Allen,Town,Allegany,12/31,Revenue Anticipation Note,55000,0,,55000,,0,30-APR-20
2006,020301300000,Town of Alma,Town,Allegany,12/31,Bond,52985.67,0,,16973.87,,36011.8,30-APR-20
2006,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,0,,149797,,,149797,30-APR-20
2006,020301300000,Town of Alma,Town,Allegany,12/31,Capital Note,,,,,,,30-APR-20
2006,020301400000,Town of Almond,Town,Allegany,12/31,Bond,147432,0,,52602,,94830,30-APR-20
2006,020302000000,Town of Amity,Town,Allegany,12/31,Bond,,,65000,,,65000,30-APR-20
2006,020302400000,Town of Andover,Town,Allegany,12/31,Bond,6000,0,,6000,,0,30-APR-20
2006,020302400000,Town of Andover,Town,Allegany,12/31,Bond Anticipation Note,37317,0,,37317,,0,30-APR-20
2006,020302500000,Town of Angelica,Town,Allegany,12/31,Bond,105000,0,,40000,,65000,30-APR-20
2006,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,545000,0,,95000,,450000,30-APR-20
2006,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,140000,0,75000,45000,,170000,30-APR-20
2006,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,769466,0,475534,5000,,1240000,30-APR-20
2006,020306000000,Town of Belfast,Town,Allegany,12/31,Capital Note,5000,0,,5000,,0,30-APR-20
2006,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,32000,0,,4000,,28000,30-APR-20
2006,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,122500,0,149897,17500,,254897,30-APR-20
2006,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,246250,0,,68700,,177550,30-APR-20
2006,020321200000,Town of Cuba,Town,Allegany,12/31,Revenue Anticipation Note,200000,0,66000,200000,,66000,30-APR-20
2006,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1773864,,,89534,,1684330,30-APR-20
2006,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,168068,0,,65933,,102135,30-APR-20
2006,020330800000,Town of Friendship,Town,Allegany,12/31,State or Authority Loan,53732,,,53732,,0,30-APR-20
2006,020331800000,Town of Genesee,Town,Allegany,12/31,Bond,107902.46,0,,21580,,86322.46,30-APR-20
2006,020340800000,Town of Hume,Town,Allegany,12/31,Bond,1377992.62,0,,64732.28,,1313260.34,30-APR-20
2006,020340800000,Town of Hume,Town,Allegany,12/31,Bond Anticipation Note,7600,0,15000,1900,,20700,30-APR-20
2006,020341500000,Town of Independence,Town,Allegany,12/31,Bond,87900,0,,25300,,62600,30-APR-20
2006,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,14000,0,,2000,,12000,30-APR-20
2006,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond Anticipation Note,98684,0,,36542,,62142,30-APR-20
2006,020357600000,Town of New Hudson,Town,Allegany,12/31,Capital Note,,,,,,0,30-APR-20
2006,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,90500,0,,42500,,48000,30-APR-20
2006,020375900000,Town of Scio,Town,Allegany,12/31,Bond,647141,0,,58261,,588880,30-APR-20
2006,020386900000,Town of Ward,Town,Allegany,12/31,Bond Anticipation Note,77400,,,30600,,46800,30-APR-20
2006,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,470146,0,,78786.5,,391359.5,30-APR-20
2006,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,199867.93,0,50000,64845.47,,185022.46,30-APR-20
2006,020388700000,Town of Wellsville,Town,Allegany,12/31,State or Authority Loan,174477.16,0,,20452.98,,154024.18,30-APR-20
2006,020388800000,Town of West Almond,Town,Allegany,12/31,Bond Anticipation Note,75000,0,50000,15000,,110000,30-APR-20
2006,020391200000,Town of Willing,Town,Allegany,12/31,Bond,60000,0,,15000,,45000,30-APR-20
2006,020392100000,Town of Wirt,Town,Allegany,12/31,Bond Anticipation Note,196333.34,0,128921,54083.33,,271171.01,30-APR-20
2006,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1515000,0,,40000,,1475000,30-APR-20
2006,020401400110,Village of Almond,Village,Allegany,05/31,Bond,0,186171,,31029,,155142,30-APR-20
2006,020401400110,Village of Almond,Village,Allegany,05/31,Bond Anticipation Note,186171,-186171,,0,,0,30-APR-20
2006,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,506937.19,0,,32627,,474310.19,30-APR-20
2006,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,61877.33,0,89250.25,41965.33,,109162.25,30-APR-20
2006,020402400170,Village of Andover,Village,Allegany,05/31,Bond,191399,,166877,45067,,313209,30-APR-20
2006,020402400170,Village of Andover,Village,Allegany,05/31,Bond Anticipation Note,1768010,,,112000,,1656010,30-APR-20
2006,020402400170,Village of Andover,Village,Allegany,05/31,Revenue Anticipation Note,0,,116000,116000,,0,30-APR-20
2006,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,1601346,6000,,103012,,1504334,30-APR-20
2006,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,710000,0,,36000,,674000,30-APR-20
2006,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond Anticipation Note,89550,0,,9950,,79600,30-APR-20
2006,020407904200,Village of Richburg,Village,Allegany,05/31,Bond,120000,0,,20000,,100000,30-APR-20
2006,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond Anticipation Note,270578,0,1389508,8000,,1652086,30-APR-20
2006,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,825531.71,0,,58511.56,,767020.15,30-APR-20
2006,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,64475,0,,2853.54,,61621.46,30-APR-20
2006,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,4191500,0,,196500,,3995000,30-APR-20
2006,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond Anticipation Note,988000,0,,230754,,757246,30-APR-20
2006,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,26555000,,,1200000,,25355000,30-APR-20
2006,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,160703,,226100,48100,,338703,30-APR-20
2006,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,5809624,,160000,739283,,5230341,30-APR-20
2006,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,2600000,,,2600000,30-APR-20
2006,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,8836013,,,792013,,8044000,30-APR-20
2006,020702400100,Andover Central School District,School District,Allegany,06/30,Other Debt,342793,,,130923,,211870,30-APR-20
2006,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,28460000,,,840000,,27620000,30-APR-20
2006,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond Anticipation Note,158000,,,31600,,126400,30-APR-20
2006,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Installment Purchase Contract,,,145386,,,145386,30-APR-20
2006,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Other Debt,,,,,,,30-APR-20
2006,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,4402000,,,267000,,4135000,30-APR-20
2006,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,22965000,,,2730000,,20235000,30-APR-20
2006,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,5470000,,,5470000,30-APR-20
2006,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,333902,,,34368,,299534,30-APR-20
2006,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,3445000,,,440000,,3005000,30-APR-20
2006,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,4725000,,4590000,660000,,8655000,30-APR-20
2006,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,4590000,,160000,4590000,,160000,30-APR-20
2006,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,2209194,,,163077,,2046117,30-APR-20
2006,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,1380000,,,25000,,1355000,30-APR-20
2006,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,95244,,4008806,27397,,4076653,30-APR-20
2006,020730800100,Friendship Central School District,School District,Allegany,06/30,Installment Purchase Contract,16805,,,16806,,-1,30-APR-20
2006,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,5900000,,,445000,,5455000,30-APR-20
2006,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,950000,,,950000,,,30-APR-20
2006,020740800100,Fillmore Central School District,School District,Allegany,06/30,Installment Purchase Contract,159544,,188933,29734,,318743,30-APR-20
2006,020740800100,Fillmore Central School District,School District,Allegany,06/30,Revenue Anticipation Note,,,,,,,30-APR-20
2006,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,4515000,,,250000,,4265000,30-APR-20
2006,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond Anticipation Note,64125,,,19631,,44494,30-APR-20
2006,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,6394140,,47605,602589,,5839156,30-APR-20
2006,020775900100,Scio Central School District,School District,Allegany,06/30,Other Debt,940275,,,364923,,575352,30-APR-20
2006,020775900100,Scio Central School District,School District,Allegany,06/30,Revenue Anticipation Note,1316055,,,1316055,,,30-APR-20
2006,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,26453,,0,8600,,17853,30-APR-20
2006,021112302500,Caneadea Fire District,Fire District,Allegany,12/31,Bond Anticipation Note,459000,,0,22000,,437000,30-APR-20
2006,021141504800,Independence Fire District,Fire District,Allegany,12/31,State or Authority Loan,0,80959,0,9267,,71692,30-APR-20
2006,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Bond,20000,0,,10000,,10000,30-APR-20
2006,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,83612.98,0,,10418.12,,73194.86,30-APR-20
2006,030100000000,County of Broome,County,Broome,12/31,Bond,62440147,0,,3945947,,58494200,30-APR-20
2006,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,2500000,-2500000,15490000,0,,15490000,30-APR-20
2006,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,22444901,-189305,945306,1150553,,22050349,30-APR-20
2006,030100000000,County of Broome,County,Broome,12/31,Other Debt,65414335,0,,800000,,64614335,30-APR-20
2006,030206000000,City of Binghamton,City,Broome,12/31,Bond,82799000,0,,4418000,,78381000,30-APR-20
2006,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,31828000,0,5000000,825000,,36003000,30-APR-20
2006,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,2018551,0,,165629,,1852922,30-APR-20
2006,030206000000,City of Binghamton,City,Broome,12/31,State or Authority Loan,35134,0,,35134,,0,30-APR-20
2006,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,1342000,0,,130000,,1212000,30-APR-20
2006,030315400000,Town of Chenango,Town,Broome,12/31,Bond,10077200,0,130000,809600,,9397600,30-APR-20
2006,030315400000,Town of Chenango,Town,Broome,12/31,Bond Anticipation Note,5213800,0,,98600,,5115200,30-APR-20
2006,030319500000,Town of Conklin,Town,Broome,12/31,Bond,950000,0,,40000,,910000,30-APR-20
2006,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,1810704,0,,159464,,1651240,30-APR-20
2006,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,75753.95,0,91226.35,46401.73,,120578.57,30-APR-20
2006,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,1306000,0,,67000,,1239000,30-APR-20
2006,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,133000,0,,80000,,53000,30-APR-20
2006,030328600000,Town of Fenton,Town,Broome,12/31,Bond,18061.34,0,,9031,,9030.34,30-APR-20
2006,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,322857.54,0,22000,110000,,234857.54,30-APR-20
2006,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,1427210,0,,19667,,1407543,30-APR-20
2006,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond Anticipation Note,160000,0,,160000,,0,30-APR-20
2006,030349900000,Town of Maine,Town,Broome,12/31,Bond,,,,,,,30-APR-20
2006,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,80000,0,,80000,,0,30-APR-20
2006,030349900000,Town of Maine,Town,Broome,12/31,Capital Note,68380,0,,34190,,34190,30-APR-20
2006,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond,195000,0,,53650,,141350,30-APR-20
2006,030374300000,Town of Sanford,Town,Broome,12/31,Bond,425000,0,940000,40000,,1325000,30-APR-20
2006,030374300000,Town of Sanford,Town,Broome,12/31,Bond Anticipation Note,965000,0,,965000,,0,30-APR-20
2006,030383300000,Town of Triangle,Town,Broome,12/31,Bond,150000,0,,25000,,125000,30-APR-20
2006,030384600000,Town of Union,Town,Broome,12/31,Bond,6890000,120000,750000,990000,,6770000,30-APR-20
2006,030384600000,Town of Union,Town,Broome,12/31,Other Debt,47444,0,538000,15079,,570365,30-APR-20
2006,030385500000,Town of Vestal,Town,Broome,12/31,Bond,1595300,0,7770000,221970,,9143330,30-APR-20
2006,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,10219725,0,8225000,8741425,,9703300,30-APR-20
2006,030391900000,Town of Windsor,Town,Broome,12/31,Bond,27160,0,,3880,,23280,30-APR-20
2006,030391900000,Town of Windsor,Town,Broome,12/31,Bond Anticipation Note,341827,0,2724000,45000,,3020827,30-APR-20
2006,030423504030,Village of Port Dickinson,Village,Broome,05/31,State or Authority Loan,0,,82465,0,,82465,30-APR-20
2006,030474301290,Village of Deposit,Village,Broome,02/28,Bond,846998,0,,97999,,748999,30-APR-20
2006,030474301290,Village of Deposit,Village,Broome,02/28,Bond Anticipation Note,947578.2,0,,49548.2,,898030,30-APR-20
2006,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,1502673.12,-10076,,81207,,1411390.12,30-APR-20
2006,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond Anticipation Note,770550,5000,275000,24750,,1025800,30-APR-20
2006,030484601580,Village of Endicott,Village,Broome,05/31,Bond,14352504,0,,931081,,13421423,30-APR-20
2006,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,29228578,0,,1069578,,28159000,30-APR-20
2006,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,730000,0,7224859,160000,,7794859,30-APR-20
2006,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,25106,0,102075,25106,,102075,30-APR-20
2006,030484602480,Village of Johnson City,Village,Broome,05/31,Revenue Anticipation Note,550000,0,,275000,,275000,30-APR-20
2006,030491905410,Village of Windsor,Village,Broome,02/28,Bond Anticipation Note,62500,0,,5000,,57500,30-APR-20
2006,030506000000,Binghamton City School District,School District,Broome,06/30,Bond,29363916,,8094824,3267829,,34190911,30-APR-20
2006,030506000000,Binghamton City School District,School District,Broome,06/30,Bond Anticipation Note,8150872,,,8150872,,,30-APR-20
2006,030506000000,Binghamton City School District,School District,Broome,06/30,Revenue Anticipation Note,9500000,,9500000,9500000,,9500000,30-APR-20
2006,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond,21800000,,113468,1618000,,20295468,30-APR-20
