CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2017,011118004500,Coeymans Hollow Fire District,Fire District,Albany,12/31,Other Debt,488611.18,0,,11674,,476937.18,30-APR-20
2017,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond,4860000,0,,175000,,4685000,30-APR-20
2017,011118706000,Midway Fire District,Fire District,Albany,12/31,Bond,3500000,0,,75000,,3425000,30-APR-20
2017,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,613724,0,,54767,,558957,30-APR-20
2017,011118708300,Stanford Heights Fire District,Fire District,Albany,12/31,Installment Purchase Contract,94546,0,,94546,,0,30-APR-20
2017,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Installment Purchase Contract,218879.71,0,,142989,,75890.71,30-APR-20
2017,011118709200,West Albany Fire District,Fire District,Albany,12/31,Bond,217408,0,,70558,,146850,30-APR-20
2017,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,610000,0,630000,698000,,542000,30-APR-20
2017,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond Anticipation Note,250000,0,,50000,,200000,30-APR-20
2017,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,795000,0,,255000,,540000,30-APR-20
2017,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond,3515000,0,,315000,,3200000,30-APR-20
2017,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond Anticipation Note,335000,0,,60000,,275000,30-APR-20
2017,011135509000,Westmere Fire District,Fire District,Albany,12/31,Bond,4645000,0,,285000,,4360000,30-APR-20
2017,011144305000,Knox Fire District,Fire District,Albany,12/31,Installment Purchase Contract,506393,-289489,302673,216904,,302673,30-APR-20
2017,014601000100,Albany Public Library,Library,Albany,06/30,State or Authority Loan,22745000,0,,585000,,22160000,30-APR-20
2017,020100000000,County of Allegany,County,Allegany,12/31,Bond,25880000,0,,1250000,,24630000,30-APR-20
2017,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,155507.16,0,,35771.39,,119735.77,30-APR-20
2017,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,90000,0,,24000,,66000,30-APR-20
2017,020302000000,Town of Amity,Town,Allegany,12/31,Bond Anticipation Note,36272.16,0,,36272.16,,0,30-APR-20
2017,020302400000,Town of Andover,Town,Allegany,12/31,Bond,124543.2,44301.6,296647.76,100583.2,,364909.36,30-APR-20
2017,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,219253,0,,85253,,134000,30-APR-20
2017,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,1227000,181500,,64100,,1344400,30-APR-20
2017,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,125357,0,82800,41786,,166371,30-APR-20
2017,020307900000,Town of Bolivar,Town,Allegany,12/31,Bond Anticipation Note,384123.01,-117476.01,,8647,,258000,30-APR-20
2017,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,7882600,0,,248200,,7634400,30-APR-20
2017,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,16000,0,,16000,,0,30-APR-20
2017,020312300000,Town of Caneadea,Town,Allegany,12/31,Installment Purchase Contract,99347,0,,33455,,65892,30-APR-20
2017,020314200000,Town of Centerville,Town,Allegany,12/31,Installment Purchase Contract,61749,0,,34122,,27627,30-APR-20
2017,020321200000,Town of Cuba,Town,Allegany,12/31,Bond,1022953,0,,37553,,985400,30-APR-20
2017,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,210800,0,44377,76400,,178777,30-APR-20
2017,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,985995,0,,63533,,922462,30-APR-20
2017,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,277371,0,541000,107771,,710600,30-APR-20
2017,020331800000,Town of Genesee,Town,Allegany,12/31,Bond Anticipation Note,0,0,200000,,,200000,30-APR-20
2017,020333800000,Town of Granger,Town,Allegany,12/31,Installment Purchase Contract,106690,0,,64283,,42407,30-APR-20
2017,020340800000,Town of Hume,Town,Allegany,12/31,Bond,729488,0,,50600,,678888,30-APR-20
2017,020340800000,Town of Hume,Town,Allegany,12/31,Bond Anticipation Note,156258.19,0,,156258.19,,0,30-APR-20
2017,020341500000,Town of Independence,Town,Allegany,12/31,Bond,87340,0,100000,51980,,135360,30-APR-20
2017,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,112313.12,0,,72102.46,,40210.66,30-APR-20
2017,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond Anticipation Note,0,0,40000,0,,40000,30-APR-20
2017,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,42000,195000,,81000,,156000,30-APR-20
2017,020375900000,Town of Scio,Town,Allegany,12/31,Bond,872555.34,-3.34,,57673,,814879,30-APR-20
2017,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,120000,0,,15000,,105000,30-APR-20
2017,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,1169956,0,251468,1011338,,410086,30-APR-20
2017,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1747000,0,,105000,0,1642000,30-APR-20
2017,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,3213627.19,0,,106092,,3107535.19,30-APR-20
2017,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,194635.92,0,,58681.46,,135954.46,30-APR-20
2017,020402400170,Village of Andover,Village,Allegany,05/31,Bond,1168300,11115,,58415,,1121000,30-APR-20
2017,020402400170,Village of Andover,Village,Allegany,05/31,Installment Purchase Contract,126661.17,-.57,,34397.03,,92263.57,30-APR-20
2017,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,1822687,0,9500,387732,,1444455,30-APR-20
2017,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,291000,0,,92000,,199000,30-APR-20
2017,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond Anticipation Note,2522246,0,,96485,,2425761,30-APR-20
2017,020407904200,Village of Richburg,Village,Allegany,05/31,Bond Anticipation Note,1134140,0,,37757,,1096383,30-APR-20
2017,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond,2200953,0,,125993,,2074960,30-APR-20
2017,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond Anticipation Note,1277397,0,,30000,,1247397,30-APR-20
2017,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,2344000,0,2200000,274000,,4270000,30-APR-20
2017,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond Anticipation Note,2000000,0,,2000000,,0,30-APR-20
2017,020488705270,Village of Wellsville,Village,Allegany,05/31,Installment Purchase Contract,102918,0,,35866,,67052,30-APR-20
2017,020488705270,Village of Wellsville,Village,Allegany,05/31,Other Debt,57339,0,,50563,,6776,30-APR-20
2017,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,28660000,,,3185000,,25475000,30-APR-20
2017,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,478260,,239975,292360,,425875,30-APR-20
2017,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,7112447,,3795408,847447,,10060408,30-APR-20
2017,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond Anticipation Note,4455000,,,4455000,,,30-APR-20
2017,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Other Debt,52762,,,22648,,30114,30-APR-20
2017,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,3865000,,,775000,,3090000,30-APR-20
2017,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,23000000,,,1210000,,21790000,30-APR-20
2017,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,9395000,,,1000000,,8395000,30-APR-20
2017,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond Anticipation Note,220372,,624528,220372,,624528,30-APR-20
2017,020706000100,Belfast Central School District,School District,Allegany,06/30,Installment Purchase Contract,,,,18248,,-18248,30-APR-20
2017,020706000100,Belfast Central School District,School District,Allegany,06/30,Other Debt,,,502167,,,502167,30-APR-20
2017,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,8580000,,,1400000,,7180000,30-APR-20
2017,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,5770000,,,380000,,5390000,30-APR-20
2017,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,1475000,,6536733,400000,,7611733,30-APR-20
2017,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,1070648,,,1070648,,,30-APR-20
2017,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,0,,,,,,30-APR-20
2017,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,10305000,,,1035000,,9270000,30-APR-20
2017,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,238000,,,59400,,178600,30-APR-20
2017,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,8105000,,7015000,1145000,,13975000,30-APR-20
2017,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,8537224,,310100,8094504,,752820,30-APR-20
2017,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,6115000,,,1135000,,4980000,30-APR-20
2017,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,3219387,,2325000,624934,,4919453,30-APR-20
2017,020775900100,Scio Central School District,School District,Allegany,06/30,Bond Anticipation Note,2895000,,,172154,,2722846,30-APR-20
2017,021106002000,Belfast Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,30293.25,-8505.24,,21788.01,,0,30-APR-20
2017,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,28114.29,3599.6,,15660.41,,16053.48,30-APR-20
2017,021107901000,Bolivar Joint Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,148171.38,0,,47101.46,,101069.92,30-APR-20
2017,021116802500,Clarksville Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,0,39358.5,,19171.23,,20187.27,30-APR-20
2017,024652700100,David A. Howe Public Library,Library,Allegany,12/31,Other Debt,0,395930,,38162,,357768,30-APR-20
2017,030100000000,County of Broome,County,Broome,12/31,Bond,66350000,0,,8265000,,58085000,30-APR-20
2017,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,59620000,0,22275561,9601561,,72294000,30-APR-20
2017,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,2221235,0,42730,857160,,1406805,30-APR-20
2017,030100000000,County of Broome,County,Broome,12/31,Tax Anticipation Note,10000000,0,10000000,10000000,,10000000,30-APR-20
2017,030206000000,City of Binghamton,City,Broome,12/31,Bond,125739835.82,0,,7920714,,117819121.82,30-APR-20
2017,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,46331421.97,0,33126016.47,10623684.55,,68833753.89,30-APR-20
2017,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,1053850.37,0,,815139.37,,238711,30-APR-20
2017,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,1328000,0,,50000,,1278000,30-APR-20
2017,030315400000,Town of Chenango,Town,Broome,12/31,Bond,9465505.82,0,2544000,3055702.76,,8953803.06,30-APR-20
2017,030318500000,Town of Colesville,Town,Broome,12/31,Bond,23000,0,,23000,,0,30-APR-20
2017,030319500000,Town of Conklin,Town,Broome,12/31,Bond,770456,0,323772.9,187314.9,,906914,30-APR-20
2017,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,200000,0,,25000,,175000,30-APR-20
2017,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,62783.06,0,,17340.39,,45442.67,30-APR-20
2017,030319500000,Town of Conklin,Town,Broome,12/31,Other Debt,880776,0,,60000,,820776,30-APR-20
2017,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,730000,0,,50000,,680000,30-APR-20
2017,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,585000,0,,435000,,150000,30-APR-20
2017,030323500000,Town of Dickinson,Town,Broome,12/31,Installment Purchase Contract,78000,0,,26000,,52000,30-APR-20
2017,030328600000,Town of Fenton,Town,Broome,12/31,Bond,68750,0,,12500,,56250,30-APR-20
2017,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,282200,0,,137400,,144800,30-APR-20
2017,030328600000,Town of Fenton,Town,Broome,12/31,Installment Purchase Contract,296090.28,0,,87291.1,,208799.18,30-APR-20
2017,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,1115000,0,,60000,,1055000,30-APR-20
2017,030344200000,Town of Kirkwood,Town,Broome,12/31,Installment Purchase Contract,0,0,99792,0,,99792,30-APR-20
2017,030347300000,Town of Lisle,Town,Broome,12/31,Bond,240000,,,30900,,209100,30-APR-20
2017,030349900000,Town of Maine,Town,Broome,12/31,Bond,0,0,1107377,,,1107377,30-APR-20
2017,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,1657808,0,,1657808,,0,30-APR-20
2017,030349900000,Town of Maine,Town,Broome,12/31,Installment Purchase Contract,25702.34,0,,12670.62,,13031.72,30-APR-20
2017,030355800000,Town of Nanticoke,Town,Broome,12/31,Installment Purchase Contract,0,174864,,19587.95,,155276.05,30-APR-20
2017,030374300000,Town of Sanford,Town,Broome,12/31,Bond,869000,0,,67000,,802000,30-APR-20
2017,030384600000,Town of Union,Town,Broome,12/31,Bond,2760000,0,2174480,535000,,4399480,30-APR-20
2017,030384600000,Town of Union,Town,Broome,12/31,Bond Anticipation Note,4532632,0,2221979,2595139,,4159472,30-APR-20
2017,030384600000,Town of Union,Town,Broome,12/31,State or Authority Loan,0,0,3257825,,,3257825,30-APR-20
2017,030385500000,Town of Vestal,Town,Broome,12/31,Bond,5651475,0,603400,978550,,5276325,30-APR-20
2017,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,12702400,0,1445500,1867736,,12280164,30-APR-20
2017,030391900000,Town of Windsor,Town,Broome,12/31,Bond,5833927.03,0,,199158.67,,5634768.36,30-APR-20
2017,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond,180000,0,,30000,,150000,30-APR-20
2017,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,25000,0,,25000,,0,30-APR-20
2017,030423504030,Village of Port Dickinson,Village,Broome,05/31,State or Authority Loan,46490.19,0,,4326.17,,42164.02,30-APR-20
2017,030474301290,Village of Deposit,Village,Broome,02/28,Bond,3539093,0,450000,175446,,3813647,30-APR-20
2017,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,6314907.62,0,,362705.5,,5952202.12,30-APR-20
2017,030484601580,Village of Endicott,Village,Broome,05/31,Bond,9055700,0,1485239,962900,,9578039,30-APR-20
2017,030484601580,Village of Endicott,Village,Broome,05/31,Bond Anticipation Note,0,0,667000,,,667000,30-APR-20
2017,030484601580,Village of Endicott,Village,Broome,05/31,Installment Purchase Contract,10428,0,130020.53,53522.88,,86925.65,30-APR-20
2017,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,26389000,0,26154695,1484000,,51059695,30-APR-20
2017,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,21809505.32,-100,7301791.84,12111437.94,,16999759.22,30-APR-20
2017,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,925603.85,.54,,100167.87,,825436.52,30-APR-20
2017,030491905410,Village of Windsor,Village,Broome,02/28,Bond,0,7500,,7500,,0,30-APR-20
2017,030506000000,Binghamton City School District,School District,Broome,06/30,Bond,40780000,,1830000,5275000,,37335000,30-APR-20
2017,030506000000,Binghamton City School District,School District,Broome,06/30,Bond Anticipation Note,63680000,,,26775000,,36905000,30-APR-20
2017,030506000000,Binghamton City School District,School District,Broome,06/30,Revenue Anticipation Note,,,3500000,3500000,,,30-APR-20
2017,030506000000,Binghamton City School District,School District,Broome,06/30,Tax Anticipation Note,5000000,,,5000000,,,30-APR-20
2017,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond,11236000,,,2419000,,8817000,30-APR-20
2017,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond Anticipation Note,16539950,,3751304,432770,,19858484,30-APR-20
2017,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Other Debt,3748582,,,159582,,3589000,30-APR-20
2017,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond,23478850,,2070000,3166650,,22382200,30-APR-20
2017,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond Anticipation Note,3488325,,,2729655,,758670,30-APR-20
2017,030623500100,Chenango Valley Central School District,School District,Broome,06/30,Bond,13808423,,,2198196,,11610227,30-APR-20
2017,030623500100,Chenango Valley Central School District,School District,Broome,06/30,Bond Anticipation Note,5500000,,2862387,,,8362387,30-APR-20
2017,030649900100,Maine-Endwell Central School District,School District,Broome,06/30,Bond,40263067,,,4721155,,35541912,30-APR-20
2017,030649900100,Maine-Endwell Central School District,School District,Broome,06/30,Bond Anticipation Note,8313173,,24777172,15813173,,17277172,30-APR-20
2017,030683300100,Whitney Point Central School District,School District,Broome,06/30,Bond,33540000,,,3300000,,30240000,30-APR-20
2017,030683300100,Whitney Point Central School District,School District,Broome,06/30,Bond Anticipation Note,,,1895263,,,1895263,30-APR-20
2017,030684600100,Union-Endicott Central School District,School District,Broome,06/30,Bond,36332806,,7430000,6417186,,37345620,30-APR-20
2017,030684600100,Union-Endicott Central School District,School District,Broome,06/30,Bond Anticipation Note,6998000,,5194000,506000,,11686000,30-APR-20
2017,030684600200,Johnson City Central School District,School District,Broome,06/30,Bond,35090000,,12105000,2240000,,44955000,30-APR-20
2017,030684600200,Johnson City Central School District,School District,Broome,06/30,Bond Anticipation Note,17311206,,333000,16692268,,951938,30-APR-20
2017,030684600200,Johnson City Central School District,School District,Broome,06/30,Other Debt,4340151,,,372800,,3967351,30-APR-20
2017,030685500100,Vestal Central School District,School District,Broome,06/30,Bond,29569375,,,4044721,,25524654,30-APR-20
2017,030685500100,Vestal Central School District,School District,Broome,06/30,Bond Anticipation Note,1295000,,664000,290000,,1669000,30-APR-20
2017,030685500100,Vestal Central School District,School District,Broome,06/30,Installment Purchase Contract,4751500,,,,,4751500,30-APR-20
2017,030685500100,Vestal Central School District,School District,Broome,06/30,Other Debt,0,,,,,,30-APR-20
2017,030691900100,Windsor Central School District,School District,Broome,06/30,Bond,12162229,,,1558614,,10603615,30-APR-20
2017,030691900100,Windsor Central School District,School District,Broome,06/30,Bond Anticipation Note,13516000,,3264173,951246,,15828927,30-APR-20
2017,030718500100,Harpursville Central School District,School District,Broome,06/30,Bond,1765000,,,455000,,1310000,30-APR-20
2017,030718500100,Harpursville Central School District,School District,Broome,06/30,Bond Anticipation Note,15975445,,502099,1315544,,15162000,30-APR-20
2017,030718500100,Harpursville Central School District,School District,Broome,06/30,Revenue Anticipation Note,,,2000000,2000000,,,30-APR-20
2017,030774300100,Deposit Central School District,School District,Broome,06/30,Bond,7541647,,880000,588604,,7833043,30-APR-20
2017,030774300100,Deposit Central School District,School District,Broome,06/30,Bond Anticipation Note,1285472,,529509,1285472,,529509,30-APR-20
2017,031118502500,Colesville No.1 Fire District,Fire District,Broome,12/31,Installment Purchase Contract,149064,0,,26372,,122692,30-APR-20
2017,031149905500,Maine No. 1 Fire District,Fire District,Broome,12/31,Installment Purchase Contract,203299,0,,139375,,63924,30-APR-20
2017,031184603500,Endwell Fire District,Fire District,Broome,12/31,Bond,3020000,0,,170000,,2850000,30-APR-20
