CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2015,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond Anticipation Note,691133,,360000,263439,,787694,30-APR-20
2015,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Installment Purchase Contract,174446,,,77362,,97084,30-APR-20
2015,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,25495000,,,3720000,,21775000,30-APR-20
2015,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,1550194,,314500,553816,,1310878,30-APR-20
2015,010618700700,North Colonie Central School District,School District,Albany,06/30,Bond,25085000,,,3340000,,21745000,30-APR-20
2015,010618700700,North Colonie Central School District,School District,Albany,06/30,Installment Purchase Contract,233003,,,233003,,,30-APR-20
2015,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,7045000,,,660000,,6385000,30-APR-20
2015,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,37675000,,,5465000,,32210000,30-APR-20
2015,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,2878226,,995000,926426,,2946800,30-APR-20
2015,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,9135533,,1580854,1346015,,9370372,30-APR-20
2015,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond Anticipation Note,2147700,,,2147700,,,30-APR-20
2015,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,14041812,,138300,1331448,,12848664,30-APR-20
2015,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Installment Purchase Contract,201812,,,,,,30-APR-20
2015,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,1855000,,,365000,,1490000,30-APR-20
2015,011106802000,Berne Fire District,Fire District,Albany,12/31,Installment Purchase Contract,154193.82,0,,49960.54,,104233.28,30-APR-20
2015,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,36650.03,.97,,11913,,24738,30-APR-20
2015,011107102000,Delmar Fire District,Fire District,Albany,12/31,Bond,0,0,400000,0,,400000,30-APR-20
2015,011107102000,Delmar Fire District,Fire District,Albany,12/31,Bond Anticipation Note,70000,0,,70000,,0,30-APR-20
2015,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,605000,0,,140000,,465000,30-APR-20
2015,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond,1700000,0,,100000,,1600000,30-APR-20
2015,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond,1330000,0,1295000,1330000,,1295000,30-APR-20
2015,011118002500,Coeymans Fire District,Fire District,Albany,12/31,State or Authority Loan,238492,0,,45372.25,,193119.75,30-APR-20
2015,011118004500,Coeymans Hollow Fire District,Fire District,Albany,12/31,Bond,0,0,2350000,40175,,2309825,30-APR-20
2015,011118004500,Coeymans Hollow Fire District,Fire District,Albany,12/31,Other Debt,0,0,500000,0,,500000,30-APR-20
2015,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond,5195000,0,,165000,,5030000,30-APR-20
2015,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,581300,0,,74500,,506800,30-APR-20
2015,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,480000,0,,235000,,245000,30-APR-20
2015,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Installment Purchase Contract,300000,0,,40120,,259880,30-APR-20
2015,011118709200,West Albany Fire District,Fire District,Albany,12/31,Bond,352475,0,,0,,352475,30-APR-20
2015,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,730000,0,,60000,,670000,30-APR-20
2015,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,1275000,0,,235000,,1040000,30-APR-20
2015,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond,4081276,0,,261276,,3820000,30-APR-20
2015,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,0,295000,0,,295000,30-APR-20
2015,011135509000,Westmere Fire District,Fire District,Albany,12/31,Bond,0,0,4925000,,,4925000,30-APR-20
2015,011135509000,Westmere Fire District,Fire District,Albany,12/31,Bond Anticipation Note,5045000,0,,5045000,,0,30-APR-20
2015,014601000100,Albany Public Library,Library,Albany,06/30,State or Authority Loan,25270000,,,650000,,24620000,30-APR-20
2015,020100000000,County of Allegany,County,Allegany,12/31,Bond,29310000,0,,1925000,,27385000,30-APR-20
2015,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,0,0,229498.98,37556.3,,191942.68,30-APR-20
2015,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,87600,0,,43800,,43800,30-APR-20
2015,020301400000,Town of Almond,Town,Allegany,12/31,Bond Anticipation Note,25000,0,,25000,,0,30-APR-20
2015,020302000000,Town of Amity,Town,Allegany,12/31,Bond Anticipation Note,73790.27,0,,18565.09,,55225.18,30-APR-20
2015,020302400000,Town of Andover,Town,Allegany,12/31,Bond,237106.4,0,,56281.6,,180824.8,30-APR-20
2015,020302500000,Town of Angelica,Town,Allegany,12/31,Bond,7777.76,0,,7777.76,,0,30-APR-20
2015,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,75000,0,,75000,,0,30-APR-20
2015,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,1328000,0,,50000,,1278000,30-APR-20
2015,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,238929,0,,56786,,182143,30-APR-20
2015,020307900000,Town of Bolivar,Town,Allegany,12/31,Bond Anticipation Note,158551.45,0,212889.69,0,,371441.14,30-APR-20
2015,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,3459622,0,4733000,123600,,8069022,30-APR-20
2015,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,4866000,0,,4834000,,32000,30-APR-20
2015,020312300000,Town of Caneadea,Town,Allegany,12/31,Installment Purchase Contract,167415,0,,31567,,135848,30-APR-20
2015,020314200000,Town of Centerville,Town,Allegany,12/31,Installment Purchase Contract,37063,0,129993,71185,,95871,30-APR-20
2015,020321200000,Town of Cuba,Town,Allegany,12/31,Bond,1098753,0,,37900,,1060853,30-APR-20
2015,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,343600,0,45000,84400,,304200,30-APR-20
2015,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1113061,0,,63533,,1049528,30-APR-20
2015,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,319170,0,36990,102570,,253590,30-APR-20
2015,020333800000,Town of Granger,Town,Allegany,12/31,Installment Purchase Contract,67605.78,0,162194,60663.78,,169136,30-APR-20
2015,020340800000,Town of Hume,Town,Allegany,12/31,Bond,834021.2,0,,50600,,783421.2,30-APR-20
2015,020340800000,Town of Hume,Town,Allegany,12/31,Bond Anticipation Note,64500,0,,21500,,43000,30-APR-20
2015,020340800000,Town of Hume,Town,Allegany,12/31,Revenue Anticipation Note,179101.3,0,,179101.3,,0,30-APR-20
2015,020341500000,Town of Independence,Town,Allegany,12/31,Bond,168716,0,,45063,,123653,30-APR-20
2015,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,256518.58,0,,72102.46,,184416.12,30-APR-20
2015,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,51400,84000,,46700,,88700,30-APR-20
2015,020375900000,Town of Scio,Town,Allegany,12/31,Bond,865305,0,130000,54744.33,,940560.67,30-APR-20
2015,020375900000,Town of Scio,Town,Allegany,12/31,Other Debt,200000,-200000,,0,,0,30-APR-20
2015,020375900000,Town of Scio,Town,Allegany,12/31,Revenue Anticipation Note,0,200000,,200000,,0,30-APR-20
2015,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,140000,0,,10000,,130000,30-APR-20
2015,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,404166,0,1019700,130485,,1293381,30-APR-20
2015,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1947000,0,,100000,,1847000,30-APR-20
2015,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,3421392.19,0,,103141,,3318251.19,30-APR-20
2015,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,55960,0,119182.38,46825,,128317.38,30-APR-20
2015,020402400170,Village of Andover,Village,Allegany,05/31,Bond,1285130,0,,58415,,1226715,30-APR-20
2015,020402400170,Village of Andover,Village,Allegany,05/31,Bond Anticipation Note,45200,0,,22600,,22600,30-APR-20
2015,020402400170,Village of Andover,Village,Allegany,05/31,Installment Purchase Contract,0,192350,,32337.83,,160012.17,30-APR-20
2015,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,2273488,0,99000,344762,,2027726,30-APR-20
2015,020402500180,Village of Angelica,Village,Allegany,05/31,Bond Anticipation Note,71737.9,0,58155,35000,,94892.9,30-APR-20
2015,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,371000,0,,40000,,331000,30-APR-20
2015,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond Anticipation Note,34766,293164.92,2083590.67,11000,,2400521.59,30-APR-20
2015,020407904200,Village of Richburg,Village,Allegany,05/31,Bond Anticipation Note,0,133910.32,941139.76,,,1075050.08,30-APR-20
2015,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond,2378289,0,,88026,,2290263,30-APR-20
2015,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond Anticipation Note,1327397,0,,20000,,1307397,30-APR-20
2015,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,1320401,0,,83657,,1236744,30-APR-20
2015,020421201210,Village of Cuba,Village,Allegany,05/31,Bond Anticipation Note,380000,0,,380000,,0,30-APR-20
2015,020421201210,Village of Cuba,Village,Allegany,05/31,Other Debt,0,0,280000,9700,,270300,30-APR-20
2015,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,51607,0,,25484,,26123,30-APR-20
2015,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,3055000,0,,410000,,2645000,30-APR-20
2015,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond Anticipation Note,0,0,200000,0,,200000,30-APR-20
2015,020488705270,Village of Wellsville,Village,Allegany,05/31,Installment Purchase Contract,25212.83,0,29576,18959,,35829.83,30-APR-20
2015,020488705270,Village of Wellsville,Village,Allegany,05/31,Other Debt,175152,0,,58592,,116560,30-APR-20
2015,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,35560549,,,3125000,,32435549,30-APR-20
2015,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,394400,,173750,163900,,404250,30-APR-20
2015,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,8966759,,,1341759,,7625000,30-APR-20
2015,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond Anticipation Note,4685000,,217881,65000,,4837881,30-APR-20
2015,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Other Debt,94495,,,20294,,74201,30-APR-20
2015,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,5340000,,,730000,,4610000,30-APR-20
2015,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,20375000,,6100000,1835000,,24640000,30-APR-20
2015,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond Anticipation Note,291283,,,291283,,,30-APR-20
2015,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Installment Purchase Contract,52774,,,21185,,31589,30-APR-20
2015,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,11270000,,,920000,,10350000,30-APR-20
2015,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,12150000,,,2310000,,9840000,30-APR-20
2015,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond Anticipation Note,280400,,1290000,147600,,1422800,30-APR-20
2015,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,-2,,,,,-2,30-APR-20
2015,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Other Debt,,,5200,,,5200,30-APR-20
2015,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,585000,,6145000,285000,,6445000,30-APR-20
2015,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond Anticipation Note,6565000,,,6565000,,,30-APR-20
2015,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,3235057,,,850057,,2385000,30-APR-20
2015,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,9000000,,,150000,,8850000,30-APR-20
2015,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,514461,,,251066,,263395,30-APR-20
2015,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,12185000,,,960000,,11225000,30-APR-20
2015,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,150600,,99000,54600,,195000,30-APR-20
2015,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,10900000,,,1555000,,9345000,30-APR-20
2015,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,324300,,249900,108000,,466200,30-APR-20
2015,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,7605000,,,735000,,6870000,30-APR-20
2015,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,4311179,,38849,596702,,3753326,30-APR-20
2015,020775900100,Scio Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,2895000,,,2895000,30-APR-20
2015,021106002000,Belfast Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,0,0,40000,,,40000,30-APR-20
2015,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,58298.74,0,,14906,,43392.74,30-APR-20
2015,021107901000,Bolivar Joint Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,237155,0,,43925.55,,193229.45,30-APR-20
2015,021112302500,Caneadea Fire District,Fire District,Allegany,12/31,Bond,30000,0,,30000,,0,30-APR-20
2015,021175908000,Scio No. 1 Fire District,Fire District,Allegany,12/31,Bond,21000,0,,7000,,14000,30-APR-20
2015,030100000000,County of Broome,County,Broome,12/31,Bond,59411500,0,,7556500,,51855000,30-APR-20
2015,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,70979000,0,31235579,11114579,,91100000,30-APR-20
2015,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,1561942,0,2116045,905958,,2772029,30-APR-20
2015,030100000000,County of Broome,County,Broome,12/31,Tax Anticipation Note,12500000,0,12500000,12500000,,12500000,30-APR-20
2015,030206000000,City of Binghamton,City,Broome,12/31,Bond,86184999.98,0,28196254.82,21979999.98,,92401254.82,30-APR-20
2015,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,33764523.79,-12000,38678651.43,21088500,,51342675.22,30-APR-20
2015,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,2167546.61,0,390000,682363.32,,1875183.29,30-APR-20
2015,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,966000,0,,64000,,902000,30-APR-20
2015,030307300000,Town of Binghamton,Town,Broome,12/31,Bond Anticipation Note,500000,0,,0,,500000,30-APR-20
2015,030315400000,Town of Chenango,Town,Broome,12/31,Bond,10590100,0,232980,767871.42,,10055208.58,30-APR-20
2015,030318500000,Town of Colesville,Town,Broome,12/31,Bond,67000,0,,22000,,45000,30-APR-20
2015,030319500000,Town of Conklin,Town,Broome,12/31,Bond,1186653.23,0,,201751.73,,984901.5,30-APR-20
2015,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,250000,0,,25000,,225000,30-APR-20
2015,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,38285.76,0,80084.72,38285.76,,80084.72,30-APR-20
2015,030319500000,Town of Conklin,Town,Broome,12/31,Other Debt,981476,0,,50350,,931126,30-APR-20
2015,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,825000,0,,45000,,780000,30-APR-20
2015,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,750000,0,250000,215000,,785000,30-APR-20
2015,030328600000,Town of Fenton,Town,Broome,12/31,Bond,93750,0,,12500,,81250,30-APR-20
2015,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,174500,0,,44900,,129600,30-APR-20
2015,030328600000,Town of Fenton,Town,Broome,12/31,Installment Purchase Contract,271690.53,0,171233,61561.2,,381362.33,30-APR-20
2015,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,1235000,0,,60000,,1175000,30-APR-20
2015,030347300000,Town of Lisle,Town,Broome,12/31,Bond Anticipation Note,0,0,450000,,,450000,30-APR-20
2015,030349900000,Town of Maine,Town,Broome,12/31,Bond,36429.38,0,,36429.38,,0,30-APR-20
2015,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,3885262,0,,756828,,3128434,30-APR-20
2015,030349900000,Town of Maine,Town,Broome,12/31,Installment Purchase Contract,50000,0,,11978.14,,38021.86,30-APR-20
2015,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond Anticipation Note,32306,0,,16153,,16153,30-APR-20
2015,030374300000,Town of Sanford,Town,Broome,12/31,Bond,1033000,0,820000,902000,,951000,30-APR-20
2015,030383300000,Town of Triangle,Town,Broome,12/31,Installment Purchase Contract,0,0,116950.8,58475.4,,58475.4,30-APR-20
2015,030384600000,Town of Union,Town,Broome,12/31,Bond,1995000,0,2026693,500000,,3521693,30-APR-20
2015,030384600000,Town of Union,Town,Broome,12/31,Bond Anticipation Note,3896485,0,1740290,2745978,,2890797,30-APR-20
2015,030384600000,Town of Union,Town,Broome,12/31,Installment Purchase Contract,6118,0,,6118,,0,30-APR-20
2015,030385500000,Town of Vestal,Town,Broome,12/31,Bond,6837940,0,,1002915,,5835025,30-APR-20
2015,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,9440000,0,2623000,934000,,11129000,30-APR-20
2015,030391900000,Town of Windsor,Town,Broome,12/31,Bond,6221828.37,-180548,,195686.67,,5845593.7,30-APR-20
2015,030391900000,Town of Windsor,Town,Broome,12/31,Bond Anticipation Note,350000,0,,15000,,335000,30-APR-20
2015,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond,240000,0,,30000,,210000,30-APR-20
2015,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,64000,0,,16000,,48000,30-APR-20
2015,030423504030,Village of Port Dickinson,Village,Broome,05/31,State or Authority Loan,54261.54,0,,3933.35,,50328.19,30-APR-20
2015,030474301290,Village of Deposit,Village,Broome,02/28,Bond,3886985,0,,171446,,3715539,30-APR-20
2015,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,7027136.62,0,,353785.5,,6673351.12,30-APR-20
2015,030484601580,Village of Endicott,Village,Broome,05/31,Bond,10986900,0,,955200,,10031700,30-APR-20
2015,030484601580,Village of Endicott,Village,Broome,05/31,Installment Purchase Contract,138157.86,0,113058.5,146314.7,,104901.66,30-APR-20
2015,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,28330000,0,1073100,1415000,,27988100,30-APR-20
2015,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,11485678.26,0,1638703.51,1812261,,11312120.77,30-APR-20
2015,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,1114314.13,0,,92468.51,,1021845.62,30-APR-20
2015,030491905410,Village of Windsor,Village,Broome,02/28,Bond,17500,0,,5000,,12500,30-APR-20
2015,030506000000,Binghamton City School District,School District,Broome,06/30,Bond,51920000,,,5485000,,46435000,30-APR-20
2015,030506000000,Binghamton City School District,School District,Broome,06/30,Bond Anticipation Note,20000000,,40000000,,,60000000,30-APR-20
2015,030506000000,Binghamton City School District,School District,Broome,06/30,Revenue Anticipation Note,10000000,,10000000,20000000,,,30-APR-20
2015,030506000000,Binghamton City School District,School District,Broome,06/30,Tax Anticipation Note,9000000,,11000000,9000000,,11000000,30-APR-20
2015,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond,15482000,,5850000,7679800,,13652200,30-APR-20
2015,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond Anticipation Note,485000,,2678000,95000,,3068000,30-APR-20
2015,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond,29853039,,,3222539,,26630500,30-APR-20
2015,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond Anticipation Note,,,672500,,,672500,30-APR-20
2015,030623500100,Chenango Valley Central School District,School District,Broome,06/30,Bond,17629975,,351000,2416922,,15564053,30-APR-20
2015,030649900100,Maine-Endwell Central School District,School District,Broome,06/30,Bond,41345376,,7610000,3786154,,45169222,30-APR-20
2015,030649900100,Maine-Endwell Central School District,School District,Broome,06/30,Bond Anticipation Note,8691850,,542265,8691850,,542265,30-APR-20
2015,030683300100,Whitney Point Central School District,School District,Broome,06/30,Bond,33274269,,5935000,2759269,,36450000,30-APR-20
2015,030683300100,Whitney Point Central School District,School District,Broome,06/30,Bond Anticipation Note,6425000,,,6425000,,,30-APR-20
2015,030684600100,Union-Endicott Central School District,School District,Broome,06/30,Bond,45279696,,8575000,13144697,,40709999,30-APR-20
2015,030684600100,Union-Endicott Central School District,School District,Broome,06/30,Bond Anticipation Note,,,455000,,,455000,30-APR-20
2015,030684600200,Johnson City Central School District,School District,Broome,06/30,Bond,39400000,,,2130000,,37270000,30-APR-20
2015,030684600200,Johnson City Central School District,School District,Broome,06/30,Bond Anticipation Note,846230,,3557017,278247,,4125000,30-APR-20
