CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2005,010389000000,Town of Westerlo,Town,Albany,12/31,Bond Anticipation Note,139346,,285654,,,425000,30-APR-20
2005,010389000000,Town of Westerlo,Town,Albany,12/31,State or Authority Loan,,,,,,,30-APR-20
2005,010418004140,Village of Ravena,Village,Albany,05/31,Bond,1239000,0,500000,124000,,1615000,30-APR-20
2005,010418004140,Village of Ravena,Village,Albany,05/31,Bond Anticipation Note,28000,0,,28000,,0,30-APR-20
2005,010418701100,Village of Colonie,Village,Albany,05/31,Bond,940000,0,,235000,,705000,30-APR-20
2005,010418703040,Village of Menands,Village,Albany,05/31,Bond Anticipation Note,140000,0,,35000,,105000,30-APR-20
2005,010434502040,Village of Green Island,Village,Albany,05/31,Bond,605000,0,,225000,,380000,30-APR-20
2005,010434502040,Village of Green Island,Village,Albany,05/31,Bond Anticipation Note,1640000,0,200000,575000,,1265000,30-APR-20
2005,010434502040,Village of Green Island,Village,Albany,05/31,State or Authority Loan,400000,0,,0,,400000,30-APR-20
2005,010435500120,Village of Altamont,Village,Albany,05/31,Bond,44800,500927,,90233,,455494,30-APR-20
2005,010435500120,Village of Altamont,Village,Albany,05/31,Bond Anticipation Note,73829,8522,25000,21769.2,,85581.8,30-APR-20
2005,010435500120,Village of Altamont,Village,Albany,05/31,Installment Purchase Contract,53872,0,,53872,,0,30-APR-20
2005,010435500120,Village of Altamont,Village,Albany,05/31,State or Authority Loan,500927,-500927,,,,0,30-APR-20
2005,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond,1320501,0,1847329.83,25000,,3142830.83,30-APR-20
2005,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond Anticipation Note,23000,0,,23000,,0,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Bond,15409876,,,4393178,,11016698,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Bond Anticipation Note,51655000,,57350000,3780000,,105225000,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Budget Note,,,,,,0,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Installment Purchase Contract,,,,,,0,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Other Debt,2199757,,,361582,,1838175,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Revenue Anticipation Note,8500000,,8500000,8500000,,8500000,30-APR-20
2005,010501000000,Albany City School District,School District,Albany,06/30,Tax Anticipation Note,10000000,,10000000,10000000,,10000000,30-APR-20
2005,010509000000,Cohoes City School District,School District,Albany,06/30,Bond,13525000,,3040000,1390000,,15175000,30-APR-20
2005,010509000000,Cohoes City School District,School District,Albany,06/30,Bond Anticipation Note,3040000,,,3040000,,,30-APR-20
2005,010509000000,Cohoes City School District,School District,Albany,06/30,Other Debt,3192154,,,275840,,2916314,30-APR-20
2005,010560000000,Watervliet City School District,School District,Albany,06/30,Bond,2915000,,,215000,,2700000,30-APR-20
2005,010560000000,Watervliet City School District,School District,Albany,06/30,Other Debt,730029,,,192603,,537426,30-APR-20
2005,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond,21121747,,11210000,13468774,,18862973,30-APR-20
2005,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond Anticipation Note,,,5500000,,,5500000,30-APR-20
2005,010607100600,Bethlehem Central School District,School District,Albany,06/30,Installment Purchase Contract,,,842127,,,842127,30-APR-20
2005,010607100600,Bethlehem Central School District,School District,Albany,06/30,Other Debt,4723370,,,342144,,4381226,30-APR-20
2005,010607100600,Bethlehem Central School District,School District,Albany,06/30,Tax Anticipation Note,,,3000000,3000000,,,30-APR-20
2005,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond,31912079,,375461,2238531,,30049009,30-APR-20
2005,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,19745000,,,1590000,,18155000,30-APR-20
2005,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,1442520,,2567000,478396,,3531124,30-APR-20
2005,010618700100,South Colonie Central School District,School District,Albany,06/30,Installment Purchase Contract,358432,,,175552,,182880,30-APR-20
2005,010618700100,South Colonie Central School District,School District,Albany,06/30,Other Debt,1857269,,,309617,,1547652,30-APR-20
2005,010618700100,South Colonie Central School District,School District,Albany,06/30,Revenue Anticipation Note,4428155,,,4428155,,,30-APR-20
2005,010618700500,North Colonie School District,School District,Albany,06/30,Bond,20100000,,31000000,1970000,,49130000,30-APR-20
2005,010618700500,North Colonie School District,School District,Albany,06/30,Bond Anticipation Note,30000000,,,30000000,,,30-APR-20
2005,010618700500,North Colonie School District,School District,Albany,06/30,Other Debt,1462210,,,390647,,1071563,30-APR-20
2005,010618700500,North Colonie School District,School District,Albany,06/30,Tax Anticipation Note,,,3500000,3500000,,,30-APR-20
2005,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,201381,,,30740,,170641,30-APR-20
2005,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,36945000,,,2665000,,34280000,30-APR-20
2005,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,16409460,,6540860,820840,,22129480,30-APR-20
2005,010635500200,Guilderland Central School District,School District,Albany,06/30,Other Debt,780000,,,75000,,705000,30-APR-20
2005,010635500200,Guilderland Central School District,School District,Albany,06/30,Tax Anticipation Note,,,5000000,5000000,,,30-APR-20
2005,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,17138713,,,1293429,,15845284,30-APR-20
2005,010658100300,Voorheesville Central School District,School District,Albany,06/30,Other Debt,107537,,,107537,,,30-APR-20
2005,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,1190000,,5042271,130000,,6102271,30-APR-20
2005,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond Anticipation Note,455000,,225000,251000,,429000,30-APR-20
2005,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Installment Purchase Contract,91462,,45144,25934,,110672,30-APR-20
2005,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,5180000,,,325000,,4855000,30-APR-20
2005,011018702200,Maplewood-Colonie School District,School District,Albany,06/30,Bond,295000,,,20000,,275000,30-APR-20
2005,011106802000,Berne Fire District,Fire District,Albany,12/31,Bond,330155.33,20511.31,138000,46333.33,,442333.31,30-APR-20
2005,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,141348,-437,,9306,,131605,30-APR-20
2005,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,1755000,,,95000,,1660000,30-APR-20
2005,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond,140082,,0,70000,,70082,30-APR-20
2005,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond Anticipation Note,2000000,0,100000,0,,2100000,30-APR-20
2005,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond,,,270000,,,270000,30-APR-20
2005,011118706000,Midway Fire District,Fire District,Albany,12/31,Bond,33338,,0,33338,,0,30-APR-20
2005,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,45000,,369000,56000,,358000,30-APR-20
2005,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,369000,,,369000,,0,30-APR-20
2005,011118708300,Stanford Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,64000,,,16000,,48000,30-APR-20
2005,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,2300000,,0,145000,,2155000,30-APR-20
2005,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,1366230,,,91115,,1275115,30-APR-20
2005,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,3200000,0,,160000,,3040000,30-APR-20
2005,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond Anticipation Note,608434,55566,0,112000,,552000,30-APR-20
2005,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Bond,184334,,,26334,,158000,30-APR-20
2005,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Installment Purchase Contract,91783,,,13772,,78011,30-APR-20
2005,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond,65000,,0,15000,,50000,30-APR-20
2005,011144305000,Knox Fire District,Fire District,Albany,12/31,Bond,105000,,0,15000,,90000,30-APR-20
2005,020100000000,County of Allegany,County,Allegany,12/31,Bond,6080000,0,,635000,,5445000,30-APR-20
2005,020100000000,County of Allegany,County,Allegany,12/31,Bond Anticipation Note,15395000,0,12702150,0,,28097150,30-APR-20
2005,020100000000,County of Allegany,County,Allegany,12/31,Revenue Anticipation Note,5100000,0,,5100000,,0,30-APR-20
2005,020301000000,Town of Alfred,Town,Allegany,12/31,Bond,,,130000,,,130000,30-APR-20
2005,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,16300,0,86000,16300,,86000,30-APR-20
2005,020301200000,Town of Allen,Town,Allegany,12/31,Revenue Anticipation Note,25000,0,55000,25000,,55000,30-APR-20
2005,020301300000,Town of Alma,Town,Allegany,12/31,Bond,69306.7,0,,16321.03,,52985.67,30-APR-20
2005,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,15000,0,,15000,,0,30-APR-20
2005,020301400000,Town of Almond,Town,Allegany,12/31,Bond,98409,0,73625,24602,,147432,30-APR-20
2005,020302400000,Town of Andover,Town,Allegany,12/31,Bond,12000,0,,6000,,6000,30-APR-20
2005,020302400000,Town of Andover,Town,Allegany,12/31,Bond Anticipation Note,0,,105317,68000,,37317,30-APR-20
2005,020302500000,Town of Angelica,Town,Allegany,12/31,Bond,231000,0,,126000,,105000,30-APR-20
2005,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,640000,0,,95000,,545000,30-APR-20
2005,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,458800,0,,318800,,140000,30-APR-20
2005,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,,,774466,5000,,769466,30-APR-20
2005,020306000000,Town of Belfast,Town,Allegany,12/31,Capital Note,10000,0,,5000,,5000,30-APR-20
2005,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,111000,,,79000,,32000,30-APR-20
2005,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,140000,,,17500,,122500,30-APR-20
2005,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,255000,0,50000,58750,,246250,30-APR-20
2005,020321200000,Town of Cuba,Town,Allegany,12/31,Revenue Anticipation Note,200000,0,200000,200000,,200000,30-APR-20
2005,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1862398,,0,88534,,1773864,30-APR-20
2005,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,174135,,70433,76500,,168068,30-APR-20
2005,020330800000,Town of Friendship,Town,Allegany,12/31,State or Authority Loan,66355,,0,12623,,53732,30-APR-20
2005,020331800000,Town of Genesee,Town,Allegany,12/31,Bond,0,0,107902.46,,,107902.46,30-APR-20
2005,020335300000,Town of Grove,Town,Allegany,12/31,Bond Anticipation Note,40000,0,,40000,,0,30-APR-20
2005,020340800000,Town of Hume,Town,Allegany,12/31,Bond,1442758.79,0,,64766.17,,1377992.62,30-APR-20
2005,020340800000,Town of Hume,Town,Allegany,12/31,Bond Anticipation Note,9400,0,,1800,,7600,30-APR-20
2005,020341500000,Town of Independence,Town,Allegany,12/31,Bond,113200,0,,25300,,87900,30-APR-20
2005,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,16000,0,,2000,,14000,30-APR-20
2005,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond Anticipation Note,135226,0,,36542,,98684,30-APR-20
2005,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,133690,0,,43190,,90500,30-APR-20
2005,020375900000,Town of Scio,Town,Allegany,12/31,Bond,704643,0,,57502,,647141,30-APR-20
2005,020386900000,Town of Ward,Town,Allegany,12/31,Bond Anticipation Note,108000,,,30600,,77400,30-APR-20
2005,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,548232.5,0,,78086.5,,470146,30-APR-20
2005,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,212899.49,0,70000,83031.56,,199867.93,30-APR-20
2005,020388700000,Town of Wellsville,Town,Allegany,12/31,State or Authority Loan,194452.67,0,,19975.51,,174477.16,30-APR-20
2005,020388800000,Town of West Almond,Town,Allegany,12/31,Bond Anticipation Note,16000,0,75000,16000,,75000,30-APR-20
2005,020391200000,Town of Willing,Town,Allegany,12/31,Bond,75000,0,,15000,,60000,30-APR-20
2005,020392100000,Town of Wirt,Town,Allegany,12/31,Bond Anticipation Note,268872.87,0,,72539.53,,196333.34,30-APR-20
2005,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1575000,0,,60000,,1515000,30-APR-20
2005,020401400110,Village of Almond,Village,Allegany,05/31,Bond Anticipation Note,217200,0,,31029,,186171,30-APR-20
2005,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,539564.19,0,,32627,,506937.19,30-APR-20
2005,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,89906.06,0,24890.53,52919.26,,61877.33,30-APR-20
2005,020402400170,Village of Andover,Village,Allegany,05/31,Bond,241466,0,,50067,,191399,30-APR-20
2005,020402400170,Village of Andover,Village,Allegany,05/31,Bond Anticipation Note,1768010,0,,0,,1768010,30-APR-20
2005,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,1668000,0,1162346,1229000,,1601346,30-APR-20
2005,020402500180,Village of Angelica,Village,Allegany,05/31,Bond Anticipation Note,30000,0,,30000,,0,30-APR-20
2005,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,746000,0,,36000,,710000,30-APR-20
2005,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond Anticipation Note,99516,0,,9966,,89550,30-APR-20
2005,020407904200,Village of Richburg,Village,Allegany,05/31,Bond,140000,0,,20000,,120000,30-APR-20
2005,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond Anticipation Note,2224674,-1954096,,0,,270578,30-APR-20
2005,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,870443.64,0,,44911.93,,825531.71,30-APR-20
2005,020421201210,Village of Cuba,Village,Allegany,05/31,Bond Anticipation Note,35000,0,,35000,,0,30-APR-20
2005,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,79623,0,,15148,,64475,30-APR-20
2005,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,4387100,0,,195600,,4191500,30-APR-20
2005,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond Anticipation Note,845000,0,988000,845000,,988000,30-APR-20
2005,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,27702020,,,1147020,,26555000,30-APR-20
2005,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,71745,,165191,71745,,165191,30-APR-20
2005,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,6433680,,95000,719035,,5809645,30-APR-20
2005,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,9623333,,,787320,,8836013,30-APR-20
2005,020702400100,Andover Central School District,School District,Allegany,06/30,Other Debt,466020,,,123227,,342793,30-APR-20
2005,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,29265000,,,805000,,28460000,30-APR-20
2005,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,158000,,,158000,30-APR-20
2005,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,4663000,,,261000,,4402000,30-APR-20
2005,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,25585000,,,2620000,,22965000,30-APR-20
2005,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,366620,,,32718,,333902,30-APR-20
2005,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,3866000,,,421000,,3445000,30-APR-20
2005,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,5095000,,,370000,,4725000,30-APR-20
2005,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,4590000,,4590000,4590000,,4590000,30-APR-20
2005,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,2364636,,,155442,,2209194,30-APR-20
2005,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,1407000,,,27000,,1380000,30-APR-20
2005,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,122641,,,27397,,95244,30-APR-20
2005,020730800100,Friendship Central School District,School District,Allegany,06/30,Installment Purchase Contract,50433,,,33628,,16805,30-APR-20
2005,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,5350000,,950000,400000,,5900000,30-APR-20
2005,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,950000,,,950000,30-APR-20
2005,020740800100,Fillmore Central School District,School District,Allegany,06/30,Installment Purchase Contract,,,159544,,,159544,30-APR-20
2005,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,4755000,,,240000,,4515000,30-APR-20
2005,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond Anticipation Note,83756,,,19631,,64125,30-APR-20
2005,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,6838452,,115230,559542,,6394140,30-APR-20
2005,020775900100,Scio Central School District,School District,Allegany,06/30,Other Debt,1283361,,,343086,,940275,30-APR-20
2005,020775900100,Scio Central School District,School District,Allegany,06/30,Revenue Anticipation Note,1904389,,1316055,1904389,,1316055,30-APR-20
2005,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,34843,,0,8390,,26453,30-APR-20
2005,021141504800,Independence Fire District,Fire District,Allegany,12/31,State or Authority Loan,,9041,,9041,,0,30-APR-20
2005,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Bond,60000,-30000,,10000,,20000,30-APR-20
2005,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Bond Anticipation Note,,,,,,,30-APR-20
2005,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,93647,-67.02,,9967,,83612.98,30-APR-20
2005,030100000000,County of Broome,County,Broome,12/31,Bond,38452047,0,26660000,2671900,,62440147,30-APR-20
2005,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,19000000,0,2500000,19000000,,2500000,30-APR-20
2005,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,23604051,0,60340,1219490,,22444901,30-APR-20
2005,030100000000,County of Broome,County,Broome,12/31,Other Debt,48505000,0,17654335,745000,,65414335,30-APR-20
2005,030206000000,City of Binghamton,City,Broome,12/31,Bond,55090673,30001,31969000,4290674,,82799000,30-APR-20
2005,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,46977307,643688,,15792995,,31828000,30-APR-20
2005,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,1891392,0,242180,115021,,2018551,30-APR-20
2005,030206000000,City of Binghamton,City,Broome,12/31,State or Authority Loan,56213,0,,21079,,35134,30-APR-20
2005,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,1472000,0,,130000,,1342000,30-APR-20
2005,030315400000,Town of Chenango,Town,Broome,12/31,Bond,10681400,0,207000,811200,,10077200,30-APR-20
2005,030315400000,Town of Chenango,Town,Broome,12/31,Bond Anticipation Note,1362000,0,4000000,148200,,5213800,30-APR-20
2005,030319500000,Town of Conklin,Town,Broome,12/31,Bond,990000,0,,40000,,950000,30-APR-20
2005,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,1616818,0,348000,154114,,1810704,30-APR-20
2005,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,104957.7,0,36709.5,65913.25,,75753.95,30-APR-20
2005,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,1389789,0,,83789,,1306000,30-APR-20
2005,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,75000,0,73000,15000,,133000,30-APR-20
2005,030328600000,Town of Fenton,Town,Broome,12/31,Bond,27092.01,0,,9030.67,,18061.34,30-APR-20
2005,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,314320.75,0,138400,129863.21,,322857.54,30-APR-20
2005,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,27611,0,1402067,2468,,1427210,30-APR-20
2005,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond Anticipation Note,1882567,0,1390433,3113000,,160000,30-APR-20
2005,030349900000,Town of Maine,Town,Broome,12/31,Bond,48545.01,0,,48545.01,,0,30-APR-20
2005,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,1330000,0,80000,1330000,,80000,30-APR-20
2005,030349900000,Town of Maine,Town,Broome,12/31,Capital Note,,,68380,,,68380,30-APR-20
2005,030349900000,Town of Maine,Town,Broome,12/31,Revenue Anticipation Note,,,,,,,30-APR-20
2005,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond,0,0,195000,0,,195000,30-APR-20
2005,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond Anticipation Note,247000,0,,247000,,0,30-APR-20
2005,030374300000,Town of Sanford,Town,Broome,12/31,Bond,345000,0,100000,20000,,425000,30-APR-20
2005,030374300000,Town of Sanford,Town,Broome,12/31,Bond Anticipation Note,827000,0,980000,842000,,965000,30-APR-20
2005,030383300000,Town of Triangle,Town,Broome,12/31,Bond,175000,0,,25000,,150000,30-APR-20
2005,030383300000,Town of Triangle,Town,Broome,12/31,Bond Anticipation Note,,,,,,0,30-APR-20
2005,030384600000,Town of Union,Town,Broome,12/31,Bond,6600000,0,1180000,890000,,6890000,30-APR-20
2005,030384600000,Town of Union,Town,Broome,12/31,Other Debt,61833,,,14389,,47444,30-APR-20
2005,030385500000,Town of Vestal,Town,Broome,12/31,Bond,1145770,0,685000,235470,,1595300,30-APR-20
2005,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,9816150,0,2907750,2504175,,10219725,30-APR-20
2005,030391900000,Town of Windsor,Town,Broome,12/31,Bond,31040,0,,3880,,27160,30-APR-20
2005,030391900000,Town of Windsor,Town,Broome,12/31,Bond Anticipation Note,186827,0,200000,45000,,341827,30-APR-20
2005,030391900000,Town of Windsor,Town,Broome,12/31,Revenue Anticipation Note,150000,0,,150000,,0,30-APR-20
2005,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,27200,0,,27200,,0,30-APR-20
2005,030474301290,Village of Deposit,Village,Broome,02/28,Bond,934997,0,,87999,,846998,30-APR-20
2005,030474301290,Village of Deposit,Village,Broome,02/28,Bond Anticipation Note,910157.2,0,50000,12579,,947578.2,30-APR-20
2005,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,1530905.12,0,50000,78232,,1502673.12,30-APR-20
2005,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond Anticipation Note,500300,0,300000,29750,,770550,30-APR-20
2005,030484601580,Village of Endicott,Village,Broome,05/31,Bond,12440000,-5000,2487504,570000,,14352504,30-APR-20
2005,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,3925000,959578,25214000,870000,,29228578,30-APR-20
2005,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,9583000,3280724,4319749,16453473,,730000,30-APR-20
2005,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,48887,0,,23781,,25106,30-APR-20
2005,030484602480,Village of Johnson City,Village,Broome,05/31,Revenue Anticipation Note,,,550000,,,550000,30-APR-20
2005,030491905410,Village of Windsor,Village,Broome,02/28,Bond Anticipation Note,67500,0,,5000,,62500,30-APR-20
