CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2004,010318000000,Town of Coeymans,Town,Albany,12/31,Bond Anticipation Note,556155,,0,116155,,440000,30-APR-20
2004,010318700000,Town of Colonie,Town,Albany,12/31,Bond,53323600,0,23074469,5295400,,71102669,30-APR-20
2004,010318700000,Town of Colonie,Town,Albany,12/31,Bond Anticipation Note,5796875,0,10877684.42,9476059.42,,7198500,30-APR-20
2004,010335500000,Town of Guilderland,Town,Albany,12/31,Bond,29466421,0,230000,3624000,,26072421,30-APR-20
2004,010335500000,Town of Guilderland,Town,Albany,12/31,Bond Anticipation Note,6509700,0,7500000,2480000,,11529700,30-APR-20
2004,010358100000,Town of New Scotland,Town,Albany,12/31,Bond,1465963,0,,72500,,1393463,30-APR-20
2004,010358100000,Town of New Scotland,Town,Albany,12/31,Bond Anticipation Note,0,,16922,,,16922,30-APR-20
2004,010358100000,Town of New Scotland,Town,Albany,12/31,State or Authority Loan,79646,0,,3921,,75725,30-APR-20
2004,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond,51000,0,,3000,,48000,30-APR-20
2004,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond Anticipation Note,1249713,0,,32415,,1217298,30-APR-20
2004,010389000000,Town of Westerlo,Town,Albany,12/31,Bond,82000,,0,16400,,65600,30-APR-20
2004,010389000000,Town of Westerlo,Town,Albany,12/31,Bond Anticipation Note,28000,,139346,28000,,139346,30-APR-20
2004,010418004140,Village of Ravena,Village,Albany,05/31,Bond,1358000,0,,119000,,1239000,30-APR-20
2004,010418004140,Village of Ravena,Village,Albany,05/31,Bond Anticipation Note,54000,0,,26000,,28000,30-APR-20
2004,010418701100,Village of Colonie,Village,Albany,05/31,Bond,1175000,0,,235000,,940000,30-APR-20
2004,010418703040,Village of Menands,Village,Albany,05/31,Bond Anticipation Note,310000,0,,170000,,140000,30-APR-20
2004,010434502040,Village of Green Island,Village,Albany,05/31,Bond,930001,0,,325001,,605000,30-APR-20
2004,010434502040,Village of Green Island,Village,Albany,05/31,Bond Anticipation Note,1715000,0,,75000,,1640000,30-APR-20
2004,010434502040,Village of Green Island,Village,Albany,05/31,State or Authority Loan,,0,400000,0,,400000,30-APR-20
2004,010435500120,Village of Altamont,Village,Albany,05/31,Bond,65800,0,,21000,,44800,30-APR-20
2004,010435500120,Village of Altamont,Village,Albany,05/31,Bond Anticipation Note,86992,0,42606,55769,,73829,30-APR-20
2004,010435500120,Village of Altamont,Village,Albany,05/31,Installment Purchase Contract,104806,0,,50934,,53872,30-APR-20
2004,010435500120,Village of Altamont,Village,Albany,05/31,State or Authority Loan,567644,,,66717,,500927,30-APR-20
2004,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond,75000,0,1270501,25000,,1320501,30-APR-20
2004,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond Anticipation Note,1020374.61,0,,997374.61,,23000,30-APR-20
2004,010501000000,Albany City School District,School District,Albany,06/30,Bond,20208054,,,4798178,,15409876,30-APR-20
2004,010501000000,Albany City School District,School District,Albany,06/30,Bond Anticipation Note,32256000,,20425000,1026000,,51655000,30-APR-20
2004,010501000000,Albany City School District,School District,Albany,06/30,Other Debt,2545829,,,346072,,2199757,30-APR-20
2004,010501000000,Albany City School District,School District,Albany,06/30,Revenue Anticipation Note,6100000,,8500000,6100000,,8500000,30-APR-20
2004,010501000000,Albany City School District,School District,Albany,06/30,Tax Anticipation Note,9700000,,10000000,9700000,,10000000,30-APR-20
2004,010509000000,Cohoes City School District,School District,Albany,06/30,Bond,14790000,,,1265000,,13525000,30-APR-20
2004,010509000000,Cohoes City School District,School District,Albany,06/30,Bond Anticipation Note,3200000,,,160000,,3040000,30-APR-20
2004,010509000000,Cohoes City School District,School District,Albany,06/30,Other Debt,3455011,,,262857,,3192154,30-APR-20
2004,010560000000,Watervliet City School District,School District,Albany,06/30,Bond,3125000,,,210000,,2915000,30-APR-20
2004,010560000000,Watervliet City School District,School District,Albany,06/30,Other Debt,911473,,,181444,,730029,30-APR-20
2004,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond,22821898,,999519,2699670,,21121747,30-APR-20
2004,010607100600,Bethlehem Central School District,School District,Albany,06/30,Installment Purchase Contract,1,,,,,1,30-APR-20
2004,010607100600,Bethlehem Central School District,School District,Albany,06/30,Other Debt,5102154,,,378784,,4723370,30-APR-20
2004,010607100600,Bethlehem Central School District,School District,Albany,06/30,Tax Anticipation Note,,,3000000,3000000,,,30-APR-20
2004,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond,4713641,,27962381,763943,,31912079,30-APR-20
2004,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond Anticipation Note,22420000,,5734381,28154381,,,30-APR-20
2004,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,21280000,,,1535000,,19745000,30-APR-20
2004,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,1438535,,483317,479332,,1442520,30-APR-20
2004,010618700100,South Colonie Central School District,School District,Albany,06/30,Installment Purchase Contract,526950,,,168518,,358432,30-APR-20
2004,010618700100,South Colonie Central School District,School District,Albany,06/30,Other Debt,2289158,,2002764,2434653,,1857269,30-APR-20
2004,010618700100,South Colonie Central School District,School District,Albany,06/30,Revenue Anticipation Note,4400000,,4428155,4400000,,4428155,30-APR-20
2004,010618700500,North Colonie School District,School District,Albany,06/30,Bond,22111000,,3205000,5216000,,20100000,30-APR-20
2004,010618700500,North Colonie School District,School District,Albany,06/30,Bond Anticipation Note,10000000,,20000000,,,30000000,30-APR-20
2004,010618700500,North Colonie School District,School District,Albany,06/30,Other Debt,1832815,,,370604,,1462211,30-APR-20
2004,010618700500,North Colonie School District,School District,Albany,06/30,Tax Anticipation Note,3200000,,,3200000,,,30-APR-20
2004,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,232121,,,30740,,201381,30-APR-20
2004,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,39542500,,,2597500,,36945000,30-APR-20
2004,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,2483000,,14713000,786540,,16409460,30-APR-20
2004,010635500200,Guilderland Central School District,School District,Albany,06/30,Other Debt,850000,,,70000,,780000,30-APR-20
2004,010635500200,Guilderland Central School District,School District,Albany,06/30,Revenue Anticipation Note,1500000,,,1500000,,,30-APR-20
2004,010635500200,Guilderland Central School District,School District,Albany,06/30,Tax Anticipation Note,,,5200000,5200000,,,30-APR-20
2004,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,18357142,,,1218429,,17138713,30-APR-20
2004,010658100300,Voorheesville Central School District,School District,Albany,06/30,Other Debt,208728,,,101192,,107536,30-APR-20
2004,010658100300,Voorheesville Central School District,School District,Albany,06/30,Revenue Anticipation Note,1230000,,,1230000,,,30-APR-20
2004,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,1391200,,,201200,,1190000,30-APR-20
2004,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond Anticipation Note,330000,,255000,130000,,455000,30-APR-20
2004,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Installment Purchase Contract,35255,,76749,20542,,91462,30-APR-20
2004,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,510000,,4740000,70000,,5180000,30-APR-20
2004,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond Anticipation Note,4760000,,,4760000,,,30-APR-20
2004,011018702200,Maplewood-Colonie School District,School District,Albany,06/30,Bond,310000,,,15000,,295000,30-APR-20
2004,011106802000,Berne Fire District,Fire District,Albany,12/31,Bond,433037.33,0,,102882,,330155.33,30-APR-20
2004,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,149990,0,,8642,,141348,30-APR-20
2004,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,1850000,,0,95000,,1755000,30-APR-20
2004,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond,210088,,0,70000,,140088,30-APR-20
2004,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond Anticipation Note,,,2000000,,,2000000,30-APR-20
2004,011118706000,Midway Fire District,Fire District,Albany,12/31,Bond,66671,,0,33333,,33338,30-APR-20
2004,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,60000,,,15000,,45000,30-APR-20
2004,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,410000,,,41000,,369000,30-APR-20
2004,011118708300,Stanford Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,80000,,,16000,,64000,30-APR-20
2004,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,2440000,,0,140000,,2300000,30-APR-20
2004,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,217345,,1200000,51115,,1366230,30-APR-20
2004,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,,600000,600000,,0,30-APR-20
2004,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,0,,3200000,,,3200000,30-APR-20
2004,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond Anticipation Note,736898,,0,128464,,608434,30-APR-20
2004,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Bond,210667,,,26333,,184334,30-APR-20
2004,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Installment Purchase Contract,105000,,,13217,,91783,30-APR-20
2004,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond,100000,,0,35000,,65000,30-APR-20
2004,011144305000,Knox Fire District,Fire District,Albany,12/31,Bond,120000,,0,15000,,105000,30-APR-20
2004,020100000000,County of Allegany,County,Allegany,12/31,Bond,6740000,0,,660000,,6080000,30-APR-20
2004,020100000000,County of Allegany,County,Allegany,12/31,Bond Anticipation Note,1620000,0,13775000,0,,15395000,30-APR-20
2004,020100000000,County of Allegany,County,Allegany,12/31,Revenue Anticipation Note,6300000,0,5100000,6300000,,5100000,30-APR-20
2004,020100000000,County of Allegany,County,Allegany,12/31,Tax Anticipation Note,990000,0,,990000,,0,30-APR-20
2004,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,32600,0,,16300,,16300,30-APR-20
2004,020301200000,Town of Allen,Town,Allegany,12/31,Budget Note,50000,0,,50000,,0,30-APR-20
2004,020301200000,Town of Allen,Town,Allegany,12/31,Revenue Anticipation Note,0,0,25000,0,,25000,30-APR-20
2004,020301300000,Town of Alma,Town,Allegany,12/31,Bond,85000,,,15693.3,,69306.7,30-APR-20
2004,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,40000,,,25000,,15000,30-APR-20
2004,020301400000,Town of Almond,Town,Allegany,12/31,Bond,123011,0,,24602,,98409,30-APR-20
2004,020301400000,Town of Almond,Town,Allegany,12/31,Installment Purchase Contract,28000,0,,28000,,0,30-APR-20
2004,020302400000,Town of Andover,Town,Allegany,12/31,Bond,18000,0,,6000,,12000,30-APR-20
2004,020302500000,Town of Angelica,Town,Allegany,12/31,Bond,322000,0,,91000,,231000,30-APR-20
2004,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,495000,0,200000,55000,,640000,30-APR-20
2004,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,562600,0,,103800,,458800,30-APR-20
2004,020306000000,Town of Belfast,Town,Allegany,12/31,Capital Note,15000,0,,5000,,10000,30-APR-20
2004,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,190000,,0,79000,,111000,30-APR-20
2004,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,157500,,,17500,,140000,30-APR-20
2004,020316800000,Town of Clarksville,Town,Allegany,12/31,Bond Anticipation Note,18400,,,18400,,0,30-APR-20
2004,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,225035,0,100000,70035,,255000,30-APR-20
2004,020321200000,Town of Cuba,Town,Allegany,12/31,Revenue Anticipation Note,,,200000,,,200000,30-APR-20
2004,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1950932,,0,88534,,1862398,30-APR-20
2004,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,292235,,0,118100,,174135,30-APR-20
2004,020330800000,Town of Friendship,Town,Allegany,12/31,State or Authority Loan,78670,,0,12315,,66355,30-APR-20
2004,020331800000,Town of Genesee,Town,Allegany,12/31,Bond,15000,0,,15000,,0,30-APR-20
2004,020335300000,Town of Grove,Town,Allegany,12/31,Bond Anticipation Note,24000,0,40000,24000,,40000,30-APR-20
2004,020340800000,Town of Hume,Town,Allegany,12/31,Bond,1507288,0,,64529.21,,1442758.79,30-APR-20
2004,020340800000,Town of Hume,Town,Allegany,12/31,Bond Anticipation Note,,,9400,,,9400,30-APR-20
2004,020341500000,Town of Independence,Town,Allegany,12/31,Bond,66454,0,60000,13254,,113200,30-APR-20
2004,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,,18000,,2000,,16000,30-APR-20
2004,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond Anticipation Note,125768,-18000,64000,36542,,135226,30-APR-20
2004,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,55500,0,96690,18500,,133690,30-APR-20
2004,020375900000,Town of Scio,Town,Allegany,12/31,Bond,629690,0,127300,52347,,704643,30-APR-20
2004,020375900000,Town of Scio,Town,Allegany,12/31,Revenue Anticipation Note,150000,0,,150000,,0,30-APR-20
2004,020386900000,Town of Ward,Town,Allegany,12/31,Bond Anticipation Note,45000,,78000,15000,,108000,30-APR-20
2004,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,267719,0,339300,58786.5,,548232.5,30-APR-20
2004,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,762039.97,0,12670,561810.48,,212899.49,30-APR-20
2004,020388700000,Town of Wellsville,Town,Allegany,12/31,State or Authority Loan,214229.49,0,,19776.82,,194452.67,30-APR-20
2004,020388800000,Town of West Almond,Town,Allegany,12/31,Bond Anticipation Note,32000,0,,16000,,16000,30-APR-20
2004,020391200000,Town of Willing,Town,Allegany,12/31,Bond,90000,0,,15000,,75000,30-APR-20
2004,020392100000,Town of Wirt,Town,Allegany,12/31,Bond Anticipation Note,331412.4,,,62539.53,,268872.87,30-APR-20
2004,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1635000,,,60000,,1575000,30-APR-20
2004,020401400110,Village of Almond,Village,Allegany,05/31,Bond,47200,,,47200,,0,30-APR-20
2004,020401400110,Village of Almond,Village,Allegany,05/31,Bond Anticipation Note,243100,,,25900,,217200,30-APR-20
2004,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,572191.19,0,,32627,,539564.19,30-APR-20
2004,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,155031.52,0,,65125.46,,89906.06,30-APR-20
2004,020402400170,Village of Andover,Village,Allegany,05/31,Bond,298281,0,,56815,,241466,30-APR-20
2004,020402400170,Village of Andover,Village,Allegany,05/31,Bond Anticipation Note,0,0,1768010,0,,1768010,30-APR-20
2004,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,415000,-6000,1318000,59000,,1668000,30-APR-20
2004,020402500180,Village of Angelica,Village,Allegany,05/31,Bond Anticipation Note,1387500,0,30000,1387500,,30000,30-APR-20
2004,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,789450,0,,43450,,746000,30-APR-20
2004,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond Anticipation Note,99516,0,,0,,99516,30-APR-20
2004,020407904200,Village of Richburg,Village,Allegany,05/31,Bond,160000,0,,20000,,140000,30-APR-20
2004,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond Anticipation Note,,,2224674,,,2224674,30-APR-20
2004,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,914506.35,0,,44062.71,,870443.64,30-APR-20
2004,020421201210,Village of Cuba,Village,Allegany,05/31,Bond Anticipation Note,0,,35000,,,35000,30-APR-20
2004,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,94402,0,,14779,,79623,30-APR-20
2004,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,4581800,,,194700,,4387100,30-APR-20
2004,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond Anticipation Note,400000,0,445000,0,,845000,30-APR-20
2004,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,1250000,,28297020,1845000,,27702020,30-APR-20
2004,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,28574720,,71745,28574720,,71745,30-APR-20
2004,020688700100,Wellsville Central School District,School District,Allegany,06/30,Capital Note,135850,,,135850,,,30-APR-20
2004,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,6978617,,133000,691138,,6420479,30-APR-20
2004,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,10280651,,75000,732320,,9623331,30-APR-20
2004,020702400100,Andover Central School District,School District,Allegany,06/30,Other Debt,549766,,,115984,,433782,30-APR-20
2004,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,30035000,,,770000,,29265000,30-APR-20
2004,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond Anticipation Note,21912,,,21912,,,30-APR-20
2004,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,4918000,,,255000,,4663000,30-APR-20
2004,020706000100,Belfast Central School District,School District,Allegany,06/30,Revenue Anticipation Note,500000,,,500000,,,30-APR-20
2004,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,28081315,,,2496315,,25585000,30-APR-20
2004,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,,,392250,25630,,366620,30-APR-20
2004,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,1195000,,2896000,225000,,3866000,30-APR-20
2004,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond Anticipation Note,3585000,,,3585000,,,30-APR-20
2004,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Other Debt,40000,,,,,40000,30-APR-20
2004,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,5460000,,,365000,,5095000,30-APR-20
2004,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,4590000,,,4590000,30-APR-20
2004,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,2609682,,,148165,,2461517,30-APR-20
2004,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,,,1407000,,,1407000,30-APR-20
2004,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,1368865,,65176,1311400,,122641,30-APR-20
2004,020730800100,Friendship Central School District,School District,Allegany,06/30,Installment Purchase Contract,82961,,,32528,,50433,30-APR-20
2004,020730800100,Friendship Central School District,School District,Allegany,06/30,Revenue Anticipation Note,600000,,,600000,,,30-APR-20
2004,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,5740000,,,390000,,5350000,30-APR-20
2004,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,4985000,,,230000,,4755000,30-APR-20
2004,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond Anticipation Note,50809,,62156,29209,,83756,30-APR-20
2004,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,7287015,,76019,524582,,6838452,30-APR-20
2004,020775900100,Scio Central School District,School District,Allegany,06/30,Bond Anticipation Note,35148,,,35148,,,30-APR-20
2004,020775900100,Scio Central School District,School District,Allegany,06/30,Other Debt,1605916,,,322555,,1283361,30-APR-20
2004,020775900100,Scio Central School District,School District,Allegany,06/30,Revenue Anticipation Note,1811000,,1904389,1811000,,1904389,30-APR-20
2004,021106002000,Belfast Fire District,Fire District,Allegany,12/31,Bond,1960,,0,1960,,0,30-APR-20
2004,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,43028,,0,8185,,34843,30-APR-20
2004,021141504800,Independence Fire District,Fire District,Allegany,12/31,Bond Anticipation Note,100000,,0,100000,,0,30-APR-20
2004,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Bond,70000,,,10000,,60000,30-APR-20
2004,021173007500,Rushford Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,103182,,,9535,,93647,30-APR-20
2004,030100000000,County of Broome,County,Broome,12/31,Bond,41253447,0,3470000,6271400,,38452047,30-APR-20
2004,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,17720000,1559809,,279809,,19000000,30-APR-20
2004,030100000000,County of Broome,County,Broome,12/31,Budget Note,1480156,0,,1480156,,0,30-APR-20
2004,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,23704793,70918,877772,1049432,,23604051,30-APR-20
2004,030100000000,County of Broome,County,Broome,12/31,Other Debt,49210000,0,,1896196,,47313804,30-APR-20
2004,030206000000,City of Binghamton,City,Broome,12/31,Bond,51115673,0,14590000,10615000,,55090673,30-APR-20
2004,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,42192038,0,5893931,1108662,,46977307,30-APR-20
2004,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,2001310,0,,109918,,1891392,30-APR-20
2004,030206000000,City of Binghamton,City,Broome,12/31,State or Authority Loan,77292,0,,21079,,56213,30-APR-20
2004,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,1596000,0,,124000,,1472000,30-APR-20
2004,030315400000,Town of Chenango,Town,Broome,12/31,Bond,11472600,0,,791200,,10681400,30-APR-20
2004,030315400000,Town of Chenango,Town,Broome,12/31,Bond Anticipation Note,1464600,0,,102600,,1362000,30-APR-20
2004,030319500000,Town of Conklin,Town,Broome,12/31,Bond,1030000,0,,40000,,990000,30-APR-20
2004,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,1456942,0,252790,92914,,1616818,30-APR-20
2004,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,176350.34,0,,71392.64,,104957.7,30-APR-20
2004,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,265000,0,1182100,57311,,1389789,30-APR-20
2004,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,1547500,0,344000,1816500,,75000,30-APR-20
2004,030328600000,Town of Fenton,Town,Broome,12/31,Bond,51122,0,,24030.67,,27091.33,30-APR-20
2004,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,845000,0,,530679.25,,314320.75,30-APR-20
2004,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,29954,0,,2343,,27611,30-APR-20
2004,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond Anticipation Note,1532567,0,1882567,1532567,,1882567,30-APR-20
2004,030349900000,Town of Maine,Town,Broome,12/31,Bond,97087.34,0,,48542.33,,48545.01,30-APR-20
2004,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,,,1330000,0,,1330000,30-APR-20
2004,030349900000,Town of Maine,Town,Broome,12/31,Capital Note,,,,,,,30-APR-20
2004,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond Anticipation Note,244455,0,137000,134455,,247000,30-APR-20
2004,030374300000,Town of Sanford,Town,Broome,12/31,Bond,381000,0,,36000,,345000,30-APR-20
2004,030374300000,Town of Sanford,Town,Broome,12/31,Bond Anticipation Note,,,827000,,,827000,30-APR-20
2004,030383300000,Town of Triangle,Town,Broome,12/31,Bond,200000,0,,25000,,175000,30-APR-20
2004,030384600000,Town of Union,Town,Broome,12/31,Bond,6255000,0,1225000,880000,,6600000,30-APR-20
2004,030385500000,Town of Vestal,Town,Broome,12/31,Bond,1310677,0,167400,332307,,1145770,30-APR-20
2004,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,8833176,0,2021625,1038651,,9816150,30-APR-20
2004,030391900000,Town of Windsor,Town,Broome,12/31,Bond,34920,0,,3880,,31040,30-APR-20
2004,030391900000,Town of Windsor,Town,Broome,12/31,Bond Anticipation Note,331827,0,,145000,,186827,30-APR-20
2004,030391900000,Town of Windsor,Town,Broome,12/31,Revenue Anticipation Note,0,,150000,,,150000,30-APR-20
2004,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,54400,0,,27200,,27200,30-APR-20
2004,030474301290,Village of Deposit,Village,Broome,02/28,Bond,982996,0,30000,77999,,934997,30-APR-20
2004,030474301290,Village of Deposit,Village,Broome,02/28,Bond Anticipation Note,53828.4,0,885000,28671.2,,910157.2,30-APR-20
2004,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,1607661.6,0,,76757,,1530904.6,30-APR-20
2004,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond Anticipation Note,325050,0,500300,325050,,500300,30-APR-20
2004,030484601580,Village of Endicott,Village,Broome,05/31,Bond,12975000,,0,535000,,12440000,30-APR-20
2004,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,4465000,0,,540000,,3925000,30-APR-20
2004,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,9692500,-579500,913000,443000,,9583000,30-APR-20
