CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2012,010318000000,Town of Coeymans,Town,Albany,12/31,Bond Anticipation Note,375000,0,870000,0,,1245000,30-APR-20
2012,010318000000,Town of Coeymans,Town,Albany,12/31,Installment Purchase Contract,2210.45,0,,1768.2,,442.25,30-APR-20
2012,010318700000,Town of Colonie,Town,Albany,12/31,Bond,68565100,0,22746400,6100000,,85211500,30-APR-20
2012,010318700000,Town of Colonie,Town,Albany,12/31,Bond Anticipation Note,39510800,0,6388000,36495800,,9403000,30-APR-20
2012,010318700000,Town of Colonie,Town,Albany,12/31,Installment Purchase Contract,375739,0,303504,214076,,465167,30-APR-20
2012,010318700000,Town of Colonie,Town,Albany,12/31,Revenue Anticipation Note,4500000,0,2500000,4500000,,2500000,30-APR-20
2012,010335500000,Town of Guilderland,Town,Albany,12/31,Bond,21599000,0,16545000,18387000,,19757000,30-APR-20
2012,010335500000,Town of Guilderland,Town,Albany,12/31,Bond Anticipation Note,4259700,0,,143700,,4116000,30-APR-20
2012,010344300000,Town of Knox,Town,Albany,12/31,Bond Anticipation Note,979981,0,,180000,,799981,30-APR-20
2012,010358100000,Town of New Scotland,Town,Albany,12/31,Bond,908963,0,,64500,,844463,30-APR-20
2012,010358100000,Town of New Scotland,Town,Albany,12/31,Bond Anticipation Note,1194600,0,,94200,,1100400,30-APR-20
2012,010358100000,Town of New Scotland,Town,Albany,12/31,State or Authority Loan,45700,0,,4685,,41015,30-APR-20
2012,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond,781023,0,,29633,,751390,30-APR-20
2012,010370600000,Town of Rensselaerville,Town,Albany,12/31,Bond Anticipation Note,0,0,119555,0,,119555,30-APR-20
2012,010389000000,Town of Westerlo,Town,Albany,12/31,Bond,960000,0,391000,75000,,1276000,30-APR-20
2012,010389000000,Town of Westerlo,Town,Albany,12/31,Bond Anticipation Note,45000,0,262900,307900,,0,30-APR-20
2012,010389000000,Town of Westerlo,Town,Albany,12/31,Revenue Anticipation Note,175000,0,,175000,,0,30-APR-20
2012,010389000000,Town of Westerlo,Town,Albany,12/31,Tax Anticipation Note,0,0,40000,40000,,0,30-APR-20
2012,010418004140,Village of Ravena,Village,Albany,05/31,Bond,715000,0,,150000,,565000,30-APR-20
2012,010418703040,Village of Menands,Village,Albany,05/31,Bond Anticipation Note,0,0,1500000,,,1500000,30-APR-20
2012,010434502040,Village of Green Island,Village,Albany,05/31,Bond,635000,0,,180000,,455000,30-APR-20
2012,010435500120,Village of Altamont,Village,Albany,05/31,Bond,1210000,0,,50000,,1160000,30-APR-20
2012,010435500120,Village of Altamont,Village,Albany,05/31,Bond Anticipation Note,0,0,228977.76,,,228977.76,30-APR-20
2012,010458105090,Village of Voorheesville,Village,Albany,05/31,Bond,3580000,0,,160000,,3420000,30-APR-20
2012,010501000000,Albany City School District,School District,Albany,06/30,Bond,161947630,,,6837630,,155110000,30-APR-20
2012,010501000000,Albany City School District,School District,Albany,06/30,Bond Anticipation Note,,,5676000,5676000,,,30-APR-20
2012,010501000000,Albany City School District,School District,Albany,06/30,Other Debt,2852251,,,294598,,2557653,30-APR-20
2012,010501000000,Albany City School District,School District,Albany,06/30,Revenue Anticipation Note,,,4000000,4000000,,,30-APR-20
2012,010509000000,Cohoes City School District,School District,Albany,06/30,Bond,41935000,,4262500,3885000,,42312500,30-APR-20
2012,010509000000,Cohoes City School District,School District,Albany,06/30,Other Debt,950390,,,386572,,563818,30-APR-20
2012,010560000000,Watervliet City School District,School District,Albany,06/30,Bond,9955000,,17966000,1075000,,26846000,30-APR-20
2012,010560000000,Watervliet City School District,School District,Albany,06/30,Bond Anticipation Note,18370000,,,18370000,,,30-APR-20
2012,010560000000,Watervliet City School District,School District,Albany,06/30,Other Debt,0,,,,,,30-APR-20
2012,010560000000,Watervliet City School District,School District,Albany,06/30,Tax Anticipation Note,,,1500000,,,1500000,30-APR-20
2012,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond,85213674,,,6413674,,78800000,30-APR-20
2012,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond Anticipation Note,2868000,,155000,770000,,2253000,30-APR-20
2012,010607100600,Bethlehem Central School District,School District,Albany,06/30,Installment Purchase Contract,806564,,,259763,,546801,30-APR-20
2012,010607100600,Bethlehem Central School District,School District,Albany,06/30,Other Debt,1983832,,,464053,,1519779,30-APR-20
2012,010607100600,Bethlehem Central School District,School District,Albany,06/30,Tax Anticipation Note,,,3500000,3500000,,,30-APR-20
2012,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond,19697965,,16000000,18732965,,16965000,30-APR-20
2012,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond Anticipation Note,1029585,,,372339,,657246,30-APR-20
2012,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Installment Purchase Contract,197514,,,47388,,150126,30-APR-20
2012,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,31200000,,9115000,12225000,,28090000,30-APR-20
2012,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,1744105,,1757529,1744105,,1757529,30-APR-20
2012,010618700700,North Colonie Central School District,School District,Albany,06/30,Bond,34830000,,16905000,19975000,,31760000,30-APR-20
2012,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,8885000,,,590000,,8295000,30-APR-20
2012,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,53260000,,15480000,20520000,,48220000,30-APR-20
2012,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,2605504,,778100,848686,,2534918,30-APR-20
2012,010635500200,Guilderland Central School District,School District,Albany,06/30,Other Debt,200000,,,100000,,100000,30-APR-20
2012,010635500200,Guilderland Central School District,School District,Albany,06/30,Tax Anticipation Note,,,5000000,5000000,,,30-APR-20
2012,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,12370622,,188372,1277508,,11281486,30-APR-20
2012,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond Anticipation Note,30000,,,30000,,,30-APR-20
2012,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,5858910,,,515000,,5343910,30-APR-20
2012,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond Anticipation Note,6059999,,11000000,6059999,,11000000,30-APR-20
2012,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Installment Purchase Contract,23732,,,16270,,7462,30-APR-20
2012,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,2850000,,,315000,,2535000,30-APR-20
2012,011106802000,Berne Fire District,Fire District,Albany,12/31,Bond,26333.33,0,,26333.33,,0,30-APR-20
2012,011106802000,Berne Fire District,Fire District,Albany,12/31,Installment Purchase Contract,0,0,250000,,,250000,30-APR-20
2012,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,70674,0,,11062,,59612,30-APR-20
2012,011107102000,Delmar Fire District,Fire District,Albany,12/31,Bond Anticipation Note,175000,0,,35000,,140000,30-APR-20
2012,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,995000,0,,125000,,870000,30-APR-20
2012,011107107600,Slingerlands Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,0,1800000,0,,1800000,30-APR-20
2012,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond,1565000,0,,75000,,1490000,30-APR-20
2012,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond Anticipation Note,900000,0,4500000,20000,,5380000,30-APR-20
2012,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,161000,0,,37800,,123200,30-APR-20
2012,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,36000,-36000,,,,0,30-APR-20
2012,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Installment Purchase Contract,0,36000,,12000,,24000,30-APR-20
2012,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,1125000,0,,205000,,920000,30-APR-20
2012,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,1028000,0,,119000,,909000,30-APR-20
2012,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond Anticipation Note,265000,0,,265000,,0,30-APR-20
2012,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,1935000,0,,210000,,1725000,30-APR-20
2012,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond,455000,0,,65000,,390000,30-APR-20
2012,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond Anticipation Note,440000,0,,55000,,385000,30-APR-20
2012,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Bond,194334,0,,194334,,0,30-APR-20
2012,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond,150000,0,,50000,,100000,30-APR-20
2012,011135509000,Westmere Fire District,Fire District,Albany,12/31,Bond Anticipation Note,5270000,0,,0,,5270000,30-APR-20
2012,014601000100,Albany Public Library,Library,Albany,06/30,State or Authority Loan,27070000,0,,575000,,26495000,30-APR-20
2012,020100000000,County of Allegany,County,Allegany,12/31,Bond,37260000,0,,2315000,,34945000,30-APR-20
2012,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,34400,0,,17200,,17200,30-APR-20
2012,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,183335.46,15209.38,,50552.87,,147991.97,30-APR-20
2012,020301400000,Town of Almond,Town,Allegany,12/31,Bond,49250,0,,24625,,24625,30-APR-20
2012,020301400000,Town of Almond,Town,Allegany,12/31,Bond Anticipation Note,100000,0,,25000,,75000,30-APR-20
2012,020302400000,Town of Andover,Town,Allegany,12/31,Bond,76640.72,0,,37504.65,,39136.07,30-APR-20
2012,020302500000,Town of Angelica,Town,Allegany,12/31,Bond,86111.1,0,,62777.78,,23333.32,30-APR-20
2012,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,50000,0,213000,25000,,238000,30-APR-20
2012,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,1473000,,,48000,,1425000,30-APR-20
2012,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,135000,0,,35000,,100000,30-APR-20
2012,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,25500,0,100000,22500,,103000,30-APR-20
2012,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,5763728,0,80000,221000,,5622728,30-APR-20
2012,020316800000,Town of Clarksville,Town,Allegany,12/31,Bond Anticipation Note,45000,0,,15000,,30000,30-APR-20
2012,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,4410886.89,0,420630,118606,,4712910.89,30-APR-20
2012,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1302660,0,,62533,,1240127,30-APR-20
2012,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,267731,0,,96421,,171310,30-APR-20
2012,020331800000,Town of Genesee,Town,Allegany,12/31,Bond,208000,0,,69333.33,,138666.67,30-APR-20
2012,020333800000,Town of Granger,Town,Allegany,12/31,Bond Anticipation Note,40000,0,,40000,,0,30-APR-20
2012,020340800000,Town of Hume,Town,Allegany,12/31,Bond,985821.2,0,,50600,,935221.2,30-APR-20
2012,020340800000,Town of Hume,Town,Allegany,12/31,Revenue Anticipation Note,0,0,400000,,,400000,30-APR-20
2012,020341500000,Town of Independence,Town,Allegany,12/31,Bond,83000,0,,27750,,55250,30-APR-20
2012,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,2000,0,259983.5,2000,,259983.5,30-APR-20
2012,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond Anticipation Note,82795,0,,62265,,20530,30-APR-20
2012,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,128677,0,,25877,,102800,30-APR-20
2012,020375900000,Town of Scio,Town,Allegany,12/31,Bond,944591,0,100000,61795,,982796,30-APR-20
2012,020375900000,Town of Scio,Town,Allegany,12/31,Bond Anticipation Note,7000,0,,7000,,0,30-APR-20
2012,020375900000,Town of Scio,Town,Allegany,12/31,Revenue Anticipation Note,60000,0,200000,60000,,200000,30-APR-20
2012,020386900000,Town of Ward,Town,Allegany,12/31,Bond Anticipation Note,79200,0,,26400,,52800,30-APR-20
2012,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,221000,0,,27000,,194000,30-APR-20
2012,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,420920,-2,31758,120998.9,,331677.1,30-APR-20
2012,020388700000,Town of Wellsville,Town,Allegany,12/31,State or Authority Loan,50078.61,0,,21423.28,,28655.33,30-APR-20
2012,020392100000,Town of Wirt,Town,Allegany,12/31,Bond Anticipation Note,11671,0,,11671,,0,30-APR-20
2012,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1260000,0,,1260000,,0,30-APR-20
2012,020401000090,Village of Alfred,Village,Allegany,05/31,Bond Anticipation Note,800000,0,1260000,45000,,2015000,30-APR-20
2012,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,328146.19,0,,15626,,312520.19,30-APR-20
2012,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,559308.18,0,2592643.57,29527,,3122424.75,30-APR-20
2012,020402400170,Village of Andover,Village,Allegany,05/31,Bond,1525248,44370,,105207,,1464411,30-APR-20
2012,020402400170,Village of Andover,Village,Allegany,05/31,Bond Anticipation Note,0,0,125000,,,125000,30-APR-20
2012,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,3003274,0,,316012,,2687262,30-APR-20
2012,020402500180,Village of Angelica,Village,Allegany,05/31,Bond Anticipation Note,500000,0,,0,,500000,30-APR-20
2012,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,533970,0,,64070,,469900,30-APR-20
2012,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond,2563869,0,,78277,,2485592,30-APR-20
2012,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,617000,0,,54667,,562333,30-APR-20
2012,020421201210,Village of Cuba,Village,Allegany,05/31,Bond Anticipation Note,1880083.87,0,288564,9400,,2159247.87,30-APR-20
2012,020421201210,Village of Cuba,Village,Allegany,05/31,Revenue Anticipation Note,250000,0,,250000,,0,30-APR-20
2012,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,124389,0,,23664,,100725,30-APR-20
2012,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,3436500,0,,298200,,3138300,30-APR-20
2012,020488705270,Village of Wellsville,Village,Allegany,05/31,Installment Purchase Contract,102418.31,0,,32243.12,,70175.19,30-APR-20
2012,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,37967000,,5437469,2469000,,40935469,30-APR-20
2012,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,390562,,4728900,4660562,,458900,30-APR-20
2012,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,12596969,,101815,1243602,,11455182,30-APR-20
2012,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,11220000,,,4480000,,6740000,30-APR-20
2012,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,22840000,,,740000,,22100000,30-APR-20
2012,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond Anticipation Note,135534,,198656,27107,,307083,30-APR-20
2012,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Installment Purchase Contract,315025,,,121375,,193650,30-APR-20
2012,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,13719000,,2210000,2805000,,13124000,30-APR-20
2012,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond Anticipation Note,11595387,,,11595387,,,30-APR-20
2012,020706000100,Belfast Central School District,School District,Allegany,06/30,Installment Purchase Contract,24159,,,24159,,,30-APR-20
2012,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,13770000,,4505000,1800000,,16475000,30-APR-20
2012,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond Anticipation Note,5999500,,332000,5766100,,565400,30-APR-20
2012,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,213108,,,100634,,112474,30-APR-20
2012,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,1380000,,,255000,,1125000,30-APR-20
2012,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond Anticipation Note,950000,,6400000,950000,,6400000,30-APR-20
2012,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,5340000,,1940000,2655000,,4625000,30-APR-20
2012,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,190652,,,190652,30-APR-20
2012,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,1199316,,,217432,,981884,30-APR-20
2012,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,14905000,,,885000,,14020000,30-APR-20
2012,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,157600,,,35000,,122600,30-APR-20
2012,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,15225000,,,1385000,,13840000,30-APR-20
2012,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,172000,,,43000,,129000,30-APR-20
2012,020740800100,Fillmore Central School District,School District,Allegany,06/30,Installment Purchase Contract,204489,,,109834,,94655,30-APR-20
2012,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,9680000,,,670000,,9010000,30-APR-20
2012,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,6377576,,71525,745329,,5703772,30-APR-20
2012,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,100869,0,,13841,,87028,30-APR-20
2012,021107901000,Bolivar Joint Fire District,Fire District,Allegany,12/31,Bond,93333.34,0,,46667,,46666.34,30-APR-20
2012,021112302500,Caneadea Fire District,Fire District,Allegany,12/31,Bond,120000,0,,30000,,90000,30-APR-20
2012,021141504800,Independence Fire District,Fire District,Allegany,12/31,State or Authority Loan,21763,0,,10747,,11016,30-APR-20
2012,021175908000,Scio No. 1 Fire District,Fire District,Allegany,12/31,Bond,0,0,35000,,,35000,30-APR-20
2012,021175908000,Scio No. 1 Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,21000,0,,21000,,0,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Bond,85023600,0,,7382800,,77640800,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,16440000,0,25039006,1667006,,39812000,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Capital Note,16576,0,,0,,16576,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,20874911,0,130955,17223456,,3782410,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Other Debt,57560482,-57560482,,0,,0,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Revenue Anticipation Note,0,0,15000000,,,15000000,30-APR-20
2012,030100000000,County of Broome,County,Broome,12/31,Tax Anticipation Note,20000000,0,,20000000,,0,30-APR-20
2012,030206000000,City of Binghamton,City,Broome,12/31,Bond,80655000,-1175749.1,25000060,17184251.9,,87295059,30-APR-20
2012,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,34328143.24,-9696060.24,13077681,1804736,,35905028,30-APR-20
2012,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,965015.34,0,1827560,192150,,2600425.34,30-APR-20
2012,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,1181000,0,,91000,,1090000,30-APR-20
2012,030307300000,Town of Binghamton,Town,Broome,12/31,Bond Anticipation Note,250000,0,,0,,250000,30-APR-20
2012,030315400000,Town of Chenango,Town,Broome,12/31,Bond,8983000,0,7765000,4291300,,12456700,30-APR-20
2012,030315400000,Town of Chenango,Town,Broome,12/31,Bond Anticipation Note,4502086,0,,4502086,,0,30-APR-20
2012,030318500000,Town of Colesville,Town,Broome,12/31,Bond,180500,0,,45750,,134750,30-APR-20
2012,030318500000,Town of Colesville,Town,Broome,12/31,Budget Note,0,0,662726,0,,662726,30-APR-20
2012,030318500000,Town of Colesville,Town,Broome,12/31,Installment Purchase Contract,,,,,,0,30-APR-20
2012,030318500000,Town of Colesville,Town,Broome,12/31,Other Debt,,,,,,0,30-APR-20
2012,030319500000,Town of Conklin,Town,Broome,12/31,Bond,1768400,0,,274150,,1494250,30-APR-20
2012,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,620000,0,,20000,,600000,30-APR-20
2012,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,64798.33,0,77684,20642,,121840.33,30-APR-20
2012,030319500000,Town of Conklin,Town,Broome,12/31,Other Debt,1109551,0,,24725,,1084826,30-APR-20
2012,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,950000,0,,40000,,910000,30-APR-20
2012,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,335000,0,,167500,,167500,30-APR-20
2012,030328600000,Town of Fenton,Town,Broome,12/31,Bond,0,0,112500,0,,112500,30-APR-20
2012,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,337457.31,0,,196257.31,,141200,30-APR-20
2012,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,1625300,0,,175555,,1449745,30-APR-20
2012,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond Anticipation Note,85000,0,,85000,,0,30-APR-20
2012,030349900000,Town of Maine,Town,Broome,12/31,Bond,145717.43,0,,36429.35,,109288.08,30-APR-20
2012,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,700000,0,4500000,700000,,4500000,30-APR-20
2012,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond Anticipation Note,170765,0,,46153,,124612,30-APR-20
2012,030374300000,Town of Sanford,Town,Broome,12/31,Bond,965000,0,100000,65000,,1000000,30-APR-20
2012,030384600000,Town of Union,Town,Broome,12/31,Bond,3365000,0,,830000,,2535000,30-APR-20
2012,030384600000,Town of Union,Town,Broome,12/31,Bond Anticipation Note,1444200,0,1336700,232400,,2548500,30-APR-20
2012,030384600000,Town of Union,Town,Broome,12/31,Installment Purchase Contract,328839,143,,109918,,219064,30-APR-20
2012,030385500000,Town of Vestal,Town,Broome,12/31,Bond,7029822,0,525000,1008377,,6546445,30-APR-20
2012,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,14052425,0,1279000,3666775,,11664650,30-APR-20
2012,030391900000,Town of Windsor,Town,Broome,12/31,Bond,7046965.58,0,,275046.07,,6771919.51,30-APR-20
2012,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond,0,0,292000,,,292000,30-APR-20
2012,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,350000,0,,350000,,0,30-APR-20
2012,030423504030,Village of Port Dickinson,Village,Broome,05/31,Other Debt,,,,,,0,30-APR-20
2012,030423504030,Village of Port Dickinson,Village,Broome,05/31,State or Authority Loan,65495,0,,3653,,61842,30-APR-20
2012,030474301290,Village of Deposit,Village,Broome,02/28,Bond,1452750,0,2885877,105750,,4232877,30-APR-20
2012,030474301290,Village of Deposit,Village,Broome,02/28,Bond Anticipation Note,3769304,0,128695.82,3897999.82,,0,30-APR-20
2012,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,7884590.12,0,,335011.5,,7549578.62,30-APR-20
2012,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond Anticipation Note,97006.94,0,648408.06,,,745415,30-APR-20
2012,030484601580,Village of Endicott,Village,Broome,05/31,Bond,11014500,0,6415000,7356300,,10073200,30-APR-20
2012,030484601580,Village of Endicott,Village,Broome,05/31,Bond Anticipation Note,826000,0,160000,17000,,969000,30-APR-20
2012,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,32117619,0,770000,2012619,,30875000,30-APR-20
2012,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,3617297.16,-.16,4696664,320389,,7993572,30-APR-20
2012,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,1395820.94,0,,107302.16,,1288518.78,30-APR-20
2012,030491905410,Village of Windsor,Village,Broome,02/28,Bond,32500,0,,5000,,27500,30-APR-20
2012,030506000000,Binghamton City School District,School District,Broome,06/30,Bond,16461384,,39545000,7556384,,48450000,30-APR-20
2012,030506000000,Binghamton City School District,School District,Broome,06/30,Bond Anticipation Note,36690000,,10000000,15630000,,31060000,30-APR-20
2012,030506000000,Binghamton City School District,School District,Broome,06/30,Revenue Anticipation Note,,,17200000,,,17200000,30-APR-20
2012,030506000000,Binghamton City School District,School District,Broome,06/30,Tax Anticipation Note,10000000,,5000000,15000000,,,30-APR-20
2012,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond,21864000,,7706000,9694400,,19875600,30-APR-20
2012,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond,11399903,,20607251,1467563,,30539591,30-APR-20
2012,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond Anticipation Note,18500000,,676811,18500000,,676811,30-APR-20
