CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2011,010501000000,Albany City School District,School District,Albany,06/30,Revenue Anticipation Note,10000000,,,10000000,,,30-APR-20
2011,010509000000,Cohoes City School District,School District,Albany,06/30,Bond,26314500,,18625000,3004500,,41935000,30-APR-20
2011,010509000000,Cohoes City School District,School District,Albany,06/30,Bond Anticipation Note,13410000,,,13410000,,,30-APR-20
2011,010509000000,Cohoes City School District,School District,Albany,06/30,Other Debt,1318767,,,368377,,950390,30-APR-20
2011,010560000000,Watervliet City School District,School District,Albany,06/30,Bond,11024000,,,1069000,,9955000,30-APR-20
2011,010560000000,Watervliet City School District,School District,Albany,06/30,Bond Anticipation Note,14000000,,5086000,716000,,18370000,30-APR-20
2011,010560000000,Watervliet City School District,School District,Albany,06/30,Other Debt,9554000,,,799000,,8755000,30-APR-20
2011,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond,87595000,,4018674,6400000,,85213674,30-APR-20
2011,010607100600,Bethlehem Central School District,School District,Albany,06/30,Bond Anticipation Note,6850850,,1408000,5390850,,2868000,30-APR-20
2011,010607100600,Bethlehem Central School District,School District,Albany,06/30,Installment Purchase Contract,1235623,,,429059,,806564,30-APR-20
2011,010607100600,Bethlehem Central School District,School District,Albany,06/30,Other Debt,2428115,,,444283,,1983832,30-APR-20
2011,010607100600,Bethlehem Central School District,School District,Albany,06/30,Tax Anticipation Note,,,3500000,3500000,,,30-APR-20
2011,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond,20143806,,2032965,2478806,,19697965,30-APR-20
2011,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Bond Anticipation Note,3755166,,,2725581,,1029585,30-APR-20
2011,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Installment Purchase Contract,,,249806,52292,,197514,30-APR-20
2011,010618000200,Ravena-Coeymans-Selkirk Central School District,School District,Albany,06/30,Revenue Anticipation Note,5000000,,,5000000,,,30-APR-20
2011,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond,34225000,,,3025000,,31200000,30-APR-20
2011,010618700100,South Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,1713397,,1744105,1713397,,1744105,30-APR-20
2011,010618700100,South Colonie Central School District,School District,Albany,06/30,Installment Purchase Contract,143618,,,143618,,,30-APR-20
2011,010618700700,North Colonie Central School District,School District,Albany,06/30,Bond,34660000,,3000000,2830000,,34830000,30-APR-20
2011,010618700700,North Colonie Central School District,School District,Albany,06/30,Bond Anticipation Note,4247887,,,4247887,,,30-APR-20
2011,010634500100,Green Island Union Free School District,School District,Albany,06/30,Bond,9471940,,,586940,,8885000,30-APR-20
2011,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond,35375000,,21540000,3655000,,53260000,30-APR-20
2011,010635500200,Guilderland Central School District,School District,Albany,06/30,Bond Anticipation Note,24829109,,2605504,24829109,,2605504,30-APR-20
2011,010635500200,Guilderland Central School District,School District,Albany,06/30,Other Debt,295000,,,95000,,200000,30-APR-20
2011,010635500200,Guilderland Central School District,School District,Albany,06/30,Tax Anticipation Note,,,5000000,5000000,,,30-APR-20
2011,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond,13400530,,255400,1285308,,12370622,30-APR-20
2011,010658100300,Voorheesville Central School District,School District,Albany,06/30,Bond Anticipation Note,60000,,,30000,,30000,30-APR-20
2011,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond,4115000,,2013910,470000,,5658910,30-APR-20
2011,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Bond Anticipation Note,,,6209960,,,6209960,30-APR-20
2011,010706800100,Berne-Knox-Westerlo Central School District,School District,Albany,06/30,Installment Purchase Contract,39323,,,15591,,23732,30-APR-20
2011,010918701500,Menands Union Free School District,School District,Albany,06/30,Bond,3215000,,,365000,,2850000,30-APR-20
2011,011106802000,Berne Fire District,Fire District,Albany,12/31,Bond,72666.66,0,,46333.33,,26333.33,30-APR-20
2011,011106802000,Berne Fire District,Fire District,Albany,12/31,State or Authority Loan,81466,0,,10792,,70674,30-APR-20
2011,011107102000,Delmar Fire District,Fire District,Albany,12/31,Bond Anticipation Note,48000,0,175000,48000,,175000,30-APR-20
2011,011107103000,Elsmere Fire District,Fire District,Albany,12/31,Bond,1115000,0,,120000,,995000,30-APR-20
2011,011118002500,Coeymans Fire District,Fire District,Albany,12/31,Bond,1635000,0,,70000,,1565000,30-APR-20
2011,011118701800,Boght Community Fire District,Fire District,Albany,12/31,Bond Anticipation Note,900000,0,,0,,900000,30-APR-20
2011,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond,197300,0,,36300,,161000,30-APR-20
2011,011118708000,Schuyler Heights Fire District,Fire District,Albany,12/31,Bond Anticipation Note,48000,0,,12000,,36000,30-APR-20
2011,011118708800,Verdoy Fire District,Fire District,Albany,12/31,Bond,1320000,0,,195000,,1125000,30-APR-20
2011,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond,1147000,0,,119000,,1028000,30-APR-20
2011,011135502500,Elmwood Park Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,0,265000,0,,265000,30-APR-20
2011,011135503500,Fort Hunter Fire District,Fire District,Albany,12/31,Bond,2135000,0,,200000,,1935000,30-APR-20
2011,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond,520000,0,,65000,,455000,30-APR-20
2011,011135504000,Guilderland Fire District,Fire District,Albany,12/31,Bond Anticipation Note,537000,0,,97000,,440000,30-APR-20
2011,011135504200,Guilderland Center Fire District,Fire District,Albany,12/31,Bond,276667,,,82333,,194334,30-APR-20
2011,011135505500,Mckownville Fire District,Fire District,Albany,12/31,Bond,200000,0,,50000,,150000,30-APR-20
2011,011135509000,Westmere Fire District,Fire District,Albany,12/31,Bond Anticipation Note,0,0,5270000,0,,5270000,30-APR-20
2011,011144305000,Knox Fire District,Fire District,Albany,12/31,Bond,15000,0,,15000,,0,30-APR-20
2011,014601000100,Albany Public Library,Library,Albany,06/30,State or Authority Loan,0,27620000,,550000,,27070000,30-APR-20
2011,014635500100,Guilderland Public Library,Library,Albany,06/30,Other Debt,165297,0,,165297,,0,30-APR-20
2011,014658100100,Voorheesville Public Library,Library,Albany,06/30,Installment Purchase Contract,30000,0,,30000,,0,30-APR-20
2011,020100000000,County of Allegany,County,Allegany,12/31,Bond,39480000,0,,2220000,,37260000,30-APR-20
2011,020301000000,Town of Alfred,Town,Allegany,12/31,Bond,88000,0,,88000,,0,30-APR-20
2011,020301200000,Town of Allen,Town,Allegany,12/31,Bond Anticipation Note,51600,0,,17200,,34400,30-APR-20
2011,020301300000,Town of Alma,Town,Allegany,12/31,Bond Anticipation Note,182461.96,0,69000,68126.5,,183335.46,30-APR-20
2011,020301400000,Town of Almond,Town,Allegany,12/31,Bond,73875,0,,24625,,49250,30-APR-20
2011,020301400000,Town of Almond,Town,Allegany,12/31,Bond Anticipation Note,0,0,100000,0,,100000,30-APR-20
2011,020302400000,Town of Andover,Town,Allegany,12/31,Bond,112581.93,0,,35941.21,,76640.72,30-APR-20
2011,020302500000,Town of Angelica,Town,Allegany,12/31,Bond,148888.88,0,,62777.78,,86111.1,30-APR-20
2011,020302500000,Town of Angelica,Town,Allegany,12/31,Bond Anticipation Note,115830,0,,65830,,50000,30-APR-20
2011,020306000000,Town of Belfast,Town,Allegany,12/31,Bond,1540000,0,,67000,,1473000,30-APR-20
2011,020306000000,Town of Belfast,Town,Allegany,12/31,Bond Anticipation Note,80000,0,75000,20000,,135000,30-APR-20
2011,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond,47000,0,,21500,,25500,30-APR-20
2011,020312300000,Town of Caneadea,Town,Allegany,12/31,Bond Anticipation Note,6084741,-463132.69,239706.69,97587,,5763728,30-APR-20
2011,020316800000,Town of Clarksville,Town,Allegany,12/31,Bond Anticipation Note,0,0,45000,0,,45000,30-APR-20
2011,020321200000,Town of Cuba,Town,Allegany,12/31,Bond Anticipation Note,4195120.87,0,361166.02,145400,,4410886.89,30-APR-20
2011,020330800000,Town of Friendship,Town,Allegany,12/31,Bond,1365194,0,,62534,,1302660,30-APR-20
2011,020330800000,Town of Friendship,Town,Allegany,12/31,Bond Anticipation Note,291800,0,57881,81950,,267731,30-APR-20
2011,020331800000,Town of Genesee,Town,Allegany,12/31,Bond,144000,0,100000,36000,,208000,30-APR-20
2011,020333800000,Town of Granger,Town,Allegany,12/31,Bond Anticipation Note,0,0,40000,0,,40000,30-APR-20
2011,020340800000,Town of Hume,Town,Allegany,12/31,Bond,1051421.2,0,,65600,,985821.2,30-APR-20
2011,020341500000,Town of Independence,Town,Allegany,12/31,Bond,67000,0,35000,19000,,83000,30-APR-20
2011,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond,4000,0,,2000,,2000,30-APR-20
2011,020357600000,Town of New Hudson,Town,Allegany,12/31,Bond Anticipation Note,145060,0,,62265,,82795,30-APR-20
2011,020373000000,Town of Rushford,Town,Allegany,12/31,Bond Anticipation Note,20000,0,128677,20000,,128677,30-APR-20
2011,020375900000,Town of Scio,Town,Allegany,12/31,Bond,1007408,0,,62817,,944591,30-APR-20
2011,020375900000,Town of Scio,Town,Allegany,12/31,Bond Anticipation Note,14000,0,,7000,,7000,30-APR-20
2011,020375900000,Town of Scio,Town,Allegany,12/31,Revenue Anticipation Note,0,0,60000,,,60000,30-APR-20
2011,020386900000,Town of Ward,Town,Allegany,12/31,Bond Anticipation Note,0,105600,0,26400,,79200,30-APR-20
2011,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond,248000,0,,27000,,221000,30-APR-20
2011,020388700000,Town of Wellsville,Town,Allegany,12/31,Bond Anticipation Note,299396.9,0,210435,88911.9,,420920,30-APR-20
2011,020388700000,Town of Wellsville,Town,Allegany,12/31,State or Authority Loan,71288.81,0,,21210.2,,50078.61,30-APR-20
2011,020392100000,Town of Wirt,Town,Allegany,12/31,Bond Anticipation Note,55121,0,,43450,,11671,30-APR-20
2011,020401000090,Village of Alfred,Village,Allegany,05/31,Bond,1305000,0,,45000,,1260000,30-APR-20
2011,020401000090,Village of Alfred,Village,Allegany,05/31,Bond Anticipation Note,0,0,800000,0,,800000,30-APR-20
2011,020402000420,Village of Belmont,Village,Allegany,05/31,Bond,343773.19,0,,15627,,328146.19,30-APR-20
2011,020402000420,Village of Belmont,Village,Allegany,05/31,Bond Anticipation Note,283841,0,526594.18,251127,,559308.18,30-APR-20
2011,020402400170,Village of Andover,Village,Allegany,05/31,Bond,1689212,-15220,,104374,,1569618,30-APR-20
2011,020402500180,Village of Angelica,Village,Allegany,05/31,Bond,3355549,0,,352275,,3003274,30-APR-20
2011,020402500180,Village of Angelica,Village,Allegany,05/31,Bond Anticipation Note,19500,0,500000,19500,,500000,30-APR-20
2011,020407900490,Village of Bolivar,Village,Allegany,05/31,Bond,588480,0,,54510,,533970,30-APR-20
2011,020407904200,Village of Richburg,Village,Allegany,05/31,Bond,20000,0,,20000,,0,30-APR-20
2011,020410300700,Village of Canaseraga,Village,Allegany,05/31,Bond,2640863,0,,76994,,2563869,30-APR-20
2011,020421201210,Village of Cuba,Village,Allegany,05/31,Bond,644000,0,20000,47000,,617000,30-APR-20
2011,020421201210,Village of Cuba,Village,Allegany,05/31,Bond Anticipation Note,336232.16,0,1543851.71,0,,1880083.87,30-APR-20
2011,020421201210,Village of Cuba,Village,Allegany,05/31,Revenue Anticipation Note,0,0,250000,,,250000,30-APR-20
2011,020421201210,Village of Cuba,Village,Allegany,05/31,State or Authority Loan,147476,0,,23087,,124389,30-APR-20
2011,020488705270,Village of Wellsville,Village,Allegany,05/31,Bond,3728500,0,,292000,,3436500,30-APR-20
2011,020488705270,Village of Wellsville,Village,Allegany,05/31,Installment Purchase Contract,131696,1146,,30423.69,,102418.31,30-APR-20
2011,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond,40141000,,,2174000,,37967000,30-APR-20
2011,020688700100,Wellsville Central School District,School District,Allegany,06/30,Bond Anticipation Note,303778,,206350,119566,,390562,30-APR-20
2011,020688700100,Wellsville Central School District,School District,Allegany,06/30,Revenue Anticipation Note,900000,,,900000,,,30-APR-20
2011,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond,5244396,,8335589,983016,,12596969,30-APR-20
2011,020701000100,Alfred-Almond Central School District,School District,Allegany,06/30,Bond Anticipation Note,6177922,,3300000,9477922,,,30-APR-20
2011,020702400100,Andover Central School District,School District,Allegany,06/30,Bond,8030000,,,635000,,7395000,30-APR-20
2011,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond,24210000,,,700000,,23510000,30-APR-20
2011,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,135534,,,135534,30-APR-20
2011,020702500100,Genesee Valley Central School District,School District,Allegany,06/30,Installment Purchase Contract,463147,,,148122,,315025,30-APR-20
2011,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond,2987000,,,313000,,2674000,30-APR-20
2011,020706000100,Belfast Central School District,School District,Allegany,06/30,Bond Anticipation Note,12444176,,16564563,17413352,,11595387,30-APR-20
2011,020706000100,Belfast Central School District,School District,Allegany,06/30,Installment Purchase Contract,47186,,,23027,,24159,30-APR-20
2011,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond,15520000,,,1750000,,13770000,30-APR-20
2011,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Bond Anticipation Note,6162000,,203000,365500,,5999500,30-APR-20
2011,020707900100,Bolivar-Richburg Central School District,School District,Allegany,06/30,Installment Purchase Contract,309040,,,95932,,213108,30-APR-20
2011,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond,1625000,,,245000,,1380000,30-APR-20
2011,020710300200,Canaseraga Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,950000,,,950000,30-APR-20
2011,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Bond,6040000,,,700000,,5340000,30-APR-20
2011,020721200100,Cuba-Rushford Central School District,School District,Allegany,06/30,Other Debt,1406569,,,207253,,1199316,30-APR-20
2011,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond,5800000,,9915950,810950,,14905000,30-APR-20
2011,020730800100,Friendship Central School District,School District,Allegany,06/30,Bond Anticipation Note,5211500,,88000,5141900,,157600,30-APR-20
2011,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond,16560000,,,1335000,,15225000,30-APR-20
2011,020740800100,Fillmore Central School District,School District,Allegany,06/30,Bond Anticipation Note,,,215000,43000,,172000,30-APR-20
2011,020740800100,Fillmore Central School District,School District,Allegany,06/30,Installment Purchase Contract,350535,,,146046,,204489,30-APR-20
2011,020741500100,Whitesville Central School District,School District,Allegany,06/30,Bond,10335000,,,655000,,9680000,30-APR-20
2011,020775900100,Scio Central School District,School District,Allegany,06/30,Bond,7008861,,82137,713422,,6377576,30-APR-20
2011,021106002000,Belfast Fire District,Fire District,Allegany,12/31,State or Authority Loan,114373,0,,13504,,100869,30-APR-20
2011,021107901000,Bolivar Joint Fire District,Fire District,Allegany,12/31,Bond,153993.76,,,60660.42,,93333.34,30-APR-20
2011,021107901000,Bolivar Joint Fire District,Fire District,Allegany,12/31,Bond Anticipation Note,,,,,,,30-APR-20
2011,021112302500,Caneadea Fire District,Fire District,Allegany,12/31,Bond,0,150000,,30000,,120000,30-APR-20
2011,021112302500,Caneadea Fire District,Fire District,Allegany,12/31,Bond Anticipation Note,150000,-150000,,0,,0,30-APR-20
2011,021141504800,Independence Fire District,Fire District,Allegany,12/31,State or Authority Loan,32248,0,,10485,,21763,30-APR-20
2011,021175908000,Scio No. 1 Fire District,Fire District,Allegany,12/31,Installment Purchase Contract,28000,0,,7000,,21000,30-APR-20
2011,030100000000,County of Broome,County,Broome,12/31,Bond,91941100,0,17975000,24892500,,85023600,30-APR-20
2011,030100000000,County of Broome,County,Broome,12/31,Bond Anticipation Note,0,0,16440000,0,,16440000,30-APR-20
2011,030100000000,County of Broome,County,Broome,12/31,Capital Note,40627,0,,24051,,16576,30-APR-20
2011,030100000000,County of Broome,County,Broome,12/31,Installment Purchase Contract,20606314,741294,645147,1117844,,20874911,30-APR-20
2011,030100000000,County of Broome,County,Broome,12/31,Other Debt,58900482,0,,1340000,,57560482,30-APR-20
2011,030100000000,County of Broome,County,Broome,12/31,Tax Anticipation Note,20000000,0,20000000,20000000,,20000000,30-APR-20
2011,030206000000,City of Binghamton,City,Broome,12/31,Bond,86574412,0,10430000,16349412,,80655000,30-APR-20
2011,030206000000,City of Binghamton,City,Broome,12/31,Bond Anticipation Note,37157491.3,-2009193.3,5188987,6009141.76,,34328143.24,30-APR-20
2011,030206000000,City of Binghamton,City,Broome,12/31,Installment Purchase Contract,1116033.3,.05,,151018.01,,965015.34,30-APR-20
2011,030307300000,Town of Binghamton,Town,Broome,12/31,Bond,1267000,0,,86000,,1181000,30-APR-20
2011,030307300000,Town of Binghamton,Town,Broome,12/31,Bond Anticipation Note,0,0,250000,,,250000,30-APR-20
2011,030315400000,Town of Chenango,Town,Broome,12/31,Bond,9630000,0,233000,880000,,8983000,30-APR-20
2011,030315400000,Town of Chenango,Town,Broome,12/31,Bond Anticipation Note,1316000,0,3297086,111000,,4502086,30-APR-20
2011,030318500000,Town of Colesville,Town,Broome,12/31,Bond,226250,0,,45750,,180500,30-APR-20
2011,030318500000,Town of Colesville,Town,Broome,12/31,Bond Anticipation Note,,,,,,0,30-APR-20
2011,030319500000,Town of Conklin,Town,Broome,12/31,Bond,2027550,0,,259150,,1768400,30-APR-20
2011,030319500000,Town of Conklin,Town,Broome,12/31,Bond Anticipation Note,340000,0,300000,20000,,620000,30-APR-20
2011,030319500000,Town of Conklin,Town,Broome,12/31,Installment Purchase Contract,84537.97,0,,19739.64,,64798.33,30-APR-20
2011,030319500000,Town of Conklin,Town,Broome,12/31,Other Debt,1146063.39,0,,36512.39,,1109551,30-APR-20
2011,030323500000,Town of Dickinson,Town,Broome,12/31,Bond,1046000,0,,96000,,950000,30-APR-20
2011,030323500000,Town of Dickinson,Town,Broome,12/31,Bond Anticipation Note,571500,0,335000,571500,,335000,30-APR-20
2011,030328600000,Town of Fenton,Town,Broome,12/31,Bond Anticipation Note,284060.31,0,125000,71603,,337457.31,30-APR-20
2011,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond,1719674,0,,94374,,1625300,30-APR-20
2011,030344200000,Town of Kirkwood,Town,Broome,12/31,Bond Anticipation Note,183000,0,85000,183000,,85000,30-APR-20
2011,030349900000,Town of Maine,Town,Broome,12/31,Bond,182146.79,0,,36429.36,,145717.43,30-APR-20
2011,030349900000,Town of Maine,Town,Broome,12/31,Bond Anticipation Note,0,0,700000,0,,700000,30-APR-20
2011,030355800000,Town of Nanticoke,Town,Broome,12/31,Bond Anticipation Note,120000,0,80765,30000,,170765,30-APR-20
2011,030374300000,Town of Sanford,Town,Broome,12/31,Bond,1210000,0,,245000,,965000,30-APR-20
2011,030383300000,Town of Triangle,Town,Broome,12/31,Bond,25000,0,,25000,,0,30-APR-20
2011,030384600000,Town of Union,Town,Broome,12/31,Bond,4277000,0,,912000,,3365000,30-APR-20
2011,030384600000,Town of Union,Town,Broome,12/31,Bond Anticipation Note,0,0,1491600,47400,,1444200,30-APR-20
2011,030384600000,Town of Union,Town,Broome,12/31,Installment Purchase Contract,544749,0,,215910,,328839,30-APR-20
2011,030385500000,Town of Vestal,Town,Broome,12/31,Bond,6362710,0,1554077,886965,,7029822,30-APR-20
2011,030385500000,Town of Vestal,Town,Broome,12/31,Bond Anticipation Note,12828900,0,3828650,2605125,,14052425,30-APR-20
2011,030391900000,Town of Windsor,Town,Broome,12/31,Bond,150773.6,175000,6770552,49360.02,,7046965.58,30-APR-20
2011,030391900000,Town of Windsor,Town,Broome,12/31,Bond Anticipation Note,8047981.52,-175000,,7872981.52,,0,30-APR-20
2011,030423504030,Village of Port Dickinson,Village,Broome,05/31,Bond Anticipation Note,0,0,350000,,,350000,30-APR-20
2011,030423504030,Village of Port Dickinson,Village,Broome,05/31,State or Authority Loan,69059,0,,3564,,65495,30-APR-20
2011,030474301290,Village of Deposit,Village,Broome,02/28,Bond,1292000,146250,97500,83000,,1452750,30-APR-20
2011,030474301290,Village of Deposit,Village,Broome,02/28,Bond Anticipation Note,3891304.18,-.18,,122000,,3769304,30-APR-20
2011,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond,7731682.12,0,439555,286647,,7884590.12,30-APR-20
2011,030483305370,Village of Whitney Point,Village,Broome,05/31,Bond Anticipation Note,29000,0,97006.94,29000,,97006.94,30-APR-20
2011,030484601580,Village of Endicott,Village,Broome,05/31,Bond,11929300,0,,914800,,11014500,30-APR-20
2011,030484601580,Village of Endicott,Village,Broome,05/31,Bond Anticipation Note,370000,0,456000,0,,826000,30-APR-20
2011,030484602480,Village of Johnson City,Village,Broome,05/31,Bond,24770000,0,8527619,1180000,,32117619,30-APR-20
2011,030484602480,Village of Johnson City,Village,Broome,05/31,Bond Anticipation Note,12894876,-626021.98,,8651556.86,,3617297.16,30-APR-20
2011,030484602480,Village of Johnson City,Village,Broome,05/31,Installment Purchase Contract,1496772.67,0,,100951.73,,1395820.94,30-APR-20
2011,030491905410,Village of Windsor,Village,Broome,02/28,Bond,0,37500,,5000,,32500,30-APR-20
2011,030491905410,Village of Windsor,Village,Broome,02/28,Bond Anticipation Note,37500,-37500,,,,0,30-APR-20
2011,030506000000,Binghamton City School District,School District,Broome,06/30,Bond,19389771,,,2928387,,16461384,30-APR-20
2011,030506000000,Binghamton City School District,School District,Broome,06/30,Bond Anticipation Note,36800000,,350000,460000,,36690000,30-APR-20
2011,030506000000,Binghamton City School District,School District,Broome,06/30,Tax Anticipation Note,6000000,,18000000,14000000,,10000000,30-APR-20
2011,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Bond,23775892,,3573000,5484892,,21864000,30-APR-20
2011,030605100100,Chenango Forks Central School District,School District,Broome,06/30,Other Debt,0,,,,,,30-APR-20
2011,030619500100,Susquehanna Valley Central School District,School District,Broome,06/30,Bond,12827466,,,1427563,,11399903,30-APR-20
