CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,SUB_GOVT_TYPE,COUNTY,FISCAL_YEAR_END,DEBT_TYPE_DESC,BEGINNING_YEAR_BALANCE_SUM,PRIOR_YEAR_ADJUSTMENT_SUM,DEBT_ISSUED_IN_CURRENT_YEAR,DEBT_PAID_CURRENT_YEAR,ACCRETED_INTEREST_SUM,ENDING_YEAR_BALANCE_SUM,SNAPSHOT_DATE
2009,180464701140,Village of Corfu,Village,Genesee,05/31,Bond,302000,0,,44000,,258000,30-APR-20
2009,180504000000,Batavia City School District,School District,Genesee,06/30,Bond,37960000,,,3175000,,34785000,30-APR-20
2009,180646000100,Le Roy Central School District,School District,Genesee,06/30,Bond,19215000,,5248152,645000,,23818152,30-APR-20
2009,180646000100,Le Roy Central School District,School District,Genesee,06/30,Bond Anticipation Note,6125400,,812800,6365400,,572800,30-APR-20
2009,180646000100,Le Roy Central School District,School District,Genesee,06/30,Other Debt,58763,,,10196,,48567,30-APR-20
2009,180646000100,Le Roy Central School District,School District,Genesee,06/30,Revenue Anticipation Note,1000000,,,1000000,,,30-APR-20
2009,180700800200,Alexander Central School District,School District,Genesee,06/30,Bond,10570982,,3935000,1442991,,13062991,30-APR-20
2009,180710700100,Byron-Bergen Central School District,School District,Genesee,06/30,Bond,9625000,,,1395000,,8230000,30-APR-20
2009,180710700100,Byron-Bergen Central School District,School District,Genesee,06/30,Bond Anticipation Note,617250,,271200,171150,,717300,30-APR-20
2009,180725800100,Elba Central School District,School District,Genesee,06/30,Bond,5630000,,,745000,,4885000,30-APR-20
2009,180725800100,Elba Central School District,School District,Genesee,06/30,Other Debt,1107064,,,64302,,1042762,30-APR-20
2009,180760500100,Oakfield-Alabama Central School District,School District,Genesee,06/30,Bond,5468508,,175000,853508,,4790000,30-APR-20
2009,180760500100,Oakfield-Alabama Central School District,School District,Genesee,06/30,Bond Anticipation Note,1085000,,6685000,65000,,7705000,30-APR-20
2009,180764400100,Pavilion Central School District,School District,Genesee,06/30,Bond,14990000,,,1235000,,13755000,30-APR-20
2009,180764400100,Pavilion Central School District,School District,Genesee,06/30,Bond Anticipation Note,561335,,194530,175600,,580265,30-APR-20
2009,180764400100,Pavilion Central School District,School District,Genesee,06/30,Other Debt,187760,,,59525,,128235,30-APR-20
2009,180764700200,Pembroke Central School District,School District,Genesee,06/30,Bond Anticipation Note,676194,,258010,196044,,738160,30-APR-20
2009,181146005500,Le Roy Fire District,Fire District,Genesee,12/31,Bond,871264,0,,39736,,831528,30-APR-20
2009,181164407000,Pavilion Fire District,Fire District,Genesee,12/31,Bond,60000,0,,20000,,40000,30-APR-20
2009,181164706000,Corfu Fire District,Fire District,Genesee,12/31,Bond,21750,0,180324,21750,,180324,30-APR-20
2009,181164707000,Pembroke Fire District,Fire District,Genesee,12/31,Bond,0,0,250000,,,250000,30-APR-20
2009,190100000000,County of Greene,County,Greene,12/31,Bond,15135000,0,,985000,,14150000,30-APR-20
2009,190100000000,County of Greene,County,Greene,12/31,Bond Anticipation Note,9000000,0,12000000,9000000,,12000000,30-APR-20
2009,190100000000,County of Greene,County,Greene,12/31,Other Debt,792748.66,78775.75,110045.04,162451.76,,819117.69,30-APR-20
2009,190310800000,Town of Cairo,Town,Greene,12/31,Bond,4192389,0,150000,275771,,4066618,30-APR-20
2009,190310800000,Town of Cairo,Town,Greene,12/31,Bond Anticipation Note,750000,0,,0,,750000,30-APR-20
2009,190313900000,Town of Catskill,Town,Greene,12/31,Bond,1417492,0,,419635,,997857,30-APR-20
2009,190313900000,Town of Catskill,Town,Greene,12/31,Installment Purchase Contract,9415,0,58644,15931,,52128,30-APR-20
2009,190320800000,Town of Coxsackie,Town,Greene,12/31,Bond,377770.9,0,55000,73708.8,,359062.1,30-APR-20
2009,190324400000,Town of Durham,Town,Greene,12/31,Bond,50000,0,90000,50000,,90000,30-APR-20
2009,190334700000,Town of Greenville,Town,Greene,12/31,Bond,991686.25,0,,90127,,901559.25,30-APR-20
2009,190335900000,Town of Halcott,Town,Greene,12/31,Bond,48322.6,0,,8100,,40222.6,30-APR-20
2009,190341000000,Town of Hunter,Town,Greene,12/31,Bond,367552.66,0,83518,98409.2,,352661.46,30-APR-20
2009,190346500000,Town of Lexington,Town,Greene,12/31,Bond,100000,0,,20000,,80000,30-APR-20
2009,190356600000,Town of New Baltimore,Town,Greene,12/31,Bond,578924.79,.71,,143525.5,,435400,30-APR-20
2009,190368900000,Town of Prattsville,Town,Greene,12/31,Bond,90000,0,,10000,,80000,30-APR-20
2009,190391800000,Town of Windham,Town,Greene,12/31,Bond,518825,0,,81287,,437538,30-APR-20
2009,190403600260,Village of Athens,Village,Greene,05/31,Bond,3460824.04,0,,131007.6,,3329816.44,30-APR-20
2009,190403600260,Village of Athens,Village,Greene,05/31,State or Authority Loan,222852,0,,15291,,207561,30-APR-20
2009,190413900820,Village of Catskill,Village,Greene,05/31,Bond,1684400,0,,58200,,1626200,30-APR-20
2009,190413900820,Village of Catskill,Village,Greene,05/31,Bond Anticipation Note,2065000,0,770060,200000,,2635060,30-APR-20
2009,190420801180,Village of Coxsackie,Village,Greene,05/31,Bond,3902000,0,484495,424000,,3962495,30-APR-20
2009,190420801180,Village of Coxsackie,Village,Greene,05/31,Bond Anticipation Note,483000,0,,17000,,466000,30-APR-20
2009,190420801180,Village of Coxsackie,Village,Greene,05/31,Budget Note,157000,0,,52333,,104667,30-APR-20
2009,190420801180,Village of Coxsackie,Village,Greene,05/31,Revenue Anticipation Note,0,0,210000,,,210000,30-APR-20
2009,190420801180,Village of Coxsackie,Village,Greene,05/31,Tax Anticipation Note,0,0,90000,,,90000,30-APR-20
2009,190441002410,Village of Hunter,Village,Greene,05/31,Bond,2835600,0,436000,318400,,2953200,30-APR-20
2009,190441002410,Village of Hunter,Village,Greene,05/31,Bond Anticipation Note,957732,0,684532,957732,,684532,30-APR-20
2009,190441002410,Village of Hunter,Village,Greene,05/31,Revenue Anticipation Note,0,0,460000,460000,,0,30-APR-20
2009,190441004840,Village of Tannersville,Village,Greene,05/31,Bond,839000,0,,110000,,729000,30-APR-20
2009,190613900100,Catskill Central School District,School District,Greene,06/30,Bond,33280000,,,1327000,,31953000,30-APR-20
2009,190613900100,Catskill Central School District,School District,Greene,06/30,Bond Anticipation Note,8000000,,7000000,,,15000000,30-APR-20
2009,190613900100,Catskill Central School District,School District,Greene,06/30,Installment Purchase Contract,708514,,,32716,,675798,30-APR-20
2009,190613900100,Catskill Central School District,School District,Greene,06/30,Other Debt,94344,,,26956,,67388,30-APR-20
2009,190710800100,Cairo-Durham Central School District,School District,Greene,06/30,Bond,12108000,,,1673000,,10435000,30-APR-20
2009,190710800100,Cairo-Durham Central School District,School District,Greene,06/30,Bond Anticipation Note,3855000,,11855000,7710000,,8000000,30-APR-20
2009,190720800100,Coxsackie-Athens Central School District,School District,Greene,06/30,Bond,11845000,,,1185000,,10660000,30-APR-20
2009,190734700100,Greenville Central School District,School District,Greene,06/30,Bond,10030000,,,1075000,,8955000,30-APR-20
2009,190734700100,Greenville Central School District,School District,Greene,06/30,Bond Anticipation Note,,,1500000,,,1500000,30-APR-20
2009,190741000100,Hunter-Tannersville Central School District,School District,Greene,06/30,Bond,5976570,,271320,372570,,5875320,30-APR-20
2009,190741000100,Hunter-Tannersville Central School District,School District,Greene,06/30,Bond Anticipation Note,750000,,10702040,750000,,10702040,30-APR-20
2009,190791800100,Windham-Ashland-Jewett Central School District,School District,Greene,06/30,Bond,17357396,,,357396,,17000000,30-APR-20
2009,191103609000,West Athens-Limestreet Fire District,Fire District,Greene,12/31,Bond,103142,0,350000,15609,,437533,30-APR-20
2009,191113904500,Kiskatom Fire District,Fire District,Greene,12/31,Bond,88900,-15000,,9400,,64500,30-APR-20
2009,191113907000,Palenville Fire District,Fire District,Greene,12/31,Bond,195000,0,,15000,,180000,30-APR-20
2009,191113907000,Palenville Fire District,Fire District,Greene,12/31,State or Authority Loan,149990,0,,9079,,140911,30-APR-20
2009,191134704000,Greenville No. 1 Fire District,Fire District,Greene,12/31,Bond,664000,0,,105000,,559000,30-APR-20
2009,191141004500,Haines Falls Fire District,Fire District,Greene,12/31,Bond,40000,0,,10000,,30000,30-APR-20
2009,191156605000,Medway-Grapeville Fire District,Fire District,Greene,12/31,Bond,197015.62,0,,29814.65,,167200.97,30-APR-20
2009,191156606500,New Baltimore Fire District,Fire District,Greene,12/31,Bond,735000,0,,70000,,665000,30-APR-20
2009,191156606500,New Baltimore Fire District,Fire District,Greene,12/31,Bond Anticipation Note,0,0,400000,,,400000,30-APR-20
2009,191156606500,New Baltimore Fire District,Fire District,Greene,12/31,State or Authority Loan,131605,0,,9539,,122066,30-APR-20
2009,191191802000,Windham Fire District,Fire District,Greene,12/31,Bond,105000,0,,35000,,70000,30-APR-20
2009,200341600000,Town of Indian Lake,Town,Hamilton,12/31,Bond,1455575,0,155000,64687,,1545888,30-APR-20
2009,200341600000,Town of Indian Lake,Town,Hamilton,12/31,Bond Anticipation Note,675000,0,,33750,,641250,30-APR-20
2009,200341700000,Town of Inlet,Town,Hamilton,12/31,Bond,142665,0,,5000,,137665,30-APR-20
2009,200341700000,Town of Inlet,Town,Hamilton,12/31,Installment Purchase Contract,219538.39,0,,87374.34,,132164.05,30-APR-20
2009,200344700000,Town of Lake Pleasant,Town,Hamilton,12/31,Bond Anticipation Note,267100,0,350000,90000,,527100,30-APR-20
2009,200348300000,Town of Long Lake,Town,Hamilton,12/31,Bond Anticipation Note,642582,0,,25000,,617582,30-APR-20
2009,200388600000,Town of Wells,Town,Hamilton,12/31,Bond,2512660,0,,93160,,2419500,30-APR-20
2009,200388600000,Town of Wells,Town,Hamilton,12/31,Bond Anticipation Note,53647,0,65766,27000,,92413,30-APR-20
2009,200444704750,Village of Speculator,Village,Hamilton,05/31,Bond,946631,0,1282750,56474,,2172907,30-APR-20
2009,200444704750,Village of Speculator,Village,Hamilton,05/31,Bond Anticipation Note,1315000,0,,1315000,,0,30-APR-20
2009,200444704750,Village of Speculator,Village,Hamilton,05/31,State or Authority Loan,74551,0,,8534,,66017,30-APR-20
2009,200741600100,Indian Lake Central School District,School District,Hamilton,06/30,Bond,625000,,,135000,,490000,30-APR-20
2009,200741600100,Indian Lake Central School District,School District,Hamilton,06/30,Bond Anticipation Note,210000,,,,,,30-APR-20
2009,200744700100,Lake Pleasant Central School District,School District,Hamilton,06/30,Bond,5176108,,,244608,,4931500,30-APR-20
2009,200788600100,Wells Central School District,School District,Hamilton,06/30,Bond,1970000,,,130000,,1840000,30-APR-20
2009,201141604500,Indian Lake No. 1 Fire District,Fire District,Hamilton,12/31,Bond Anticipation Note,193698,-11000,,63603,,119095,30-APR-20
2009,201148307500,Raquette Lake No. 3 Fire District,Fire District,Hamilton,12/31,Bond,59900,,,10000,,49900,30-APR-20
2009,201188609000,Wells No. 1 Fire District,Fire District,Hamilton,12/31,Bond Anticipation Note,0,0,89850,,,89850,30-APR-20
2009,210100000000,County of Herkimer,County,Herkimer,12/31,Bond,7695000,0,1975000,560000,,9110000,30-APR-20
2009,210226000000,City of Little Falls,City,Herkimer,12/31,Bond,8565616,0,,515813,,8049803,30-APR-20
2009,210226000000,City of Little Falls,City,Herkimer,12/31,Bond Anticipation Note,286710,0,603127,78449,,811388,30-APR-20
2009,210318900000,Town of Columbia,Town,Herkimer,12/31,Bond,14000,0,,14000,,0,30-APR-20
2009,210328000000,Town of Fairfield,Town,Herkimer,12/31,Bond,352481.1,0,,58944,,293537.1,30-APR-20
2009,210329900000,Town of Frankfort,Town,Herkimer,12/31,Bond,1610800,0,,106500,,1504300,30-APR-20
2009,210332500000,Town of German Flatts,Town,Herkimer,12/31,Bond,130000,0,,26000,,104000,30-APR-20
2009,210332500000,Town of German Flatts,Town,Herkimer,12/31,Bond Anticipation Note,324000,0,,13000,,311000,30-APR-20
2009,210332500000,Town of German Flatts,Town,Herkimer,12/31,Installment Purchase Contract,231843,0,,52076,,179767,30-APR-20
2009,210332500000,Town of German Flatts,Town,Herkimer,12/31,Revenue Anticipation Note,270000,0,,270000,,0,30-APR-20
2009,210338900000,Town of Herkimer,Town,Herkimer,12/31,Bond Anticipation Note,299855,-8,,165351,,134496,30-APR-20
2009,210347500000,Town of Little Falls,Town,Herkimer,12/31,Bond Anticipation Note,0,0,61000,0,,61000,30-APR-20
2009,210350500000,Town of Manheim,Town,Herkimer,12/31,Bond,260000,0,,20000,,240000,30-APR-20
2009,210350500000,Town of Manheim,Town,Herkimer,12/31,Bond Anticipation Note,273250,0,,273250,,0,30-APR-20
2009,210358000000,Town of Newport,Town,Herkimer,12/31,Bond Anticipation Note,113893.33,0,,56946.67,,56946.66,30-APR-20
2009,210360200000,Town of Norway,Town,Herkimer,12/31,Bond Anticipation Note,39969,0,,9988,,29981,30-APR-20
2009,210360700000,Town of Ohio,Town,Herkimer,12/31,Bond,334140,0,,46358,,287782,30-APR-20
2009,210360700000,Town of Ohio,Town,Herkimer,12/31,Installment Purchase Contract,7362.85,-171.44,,7191.41,,0,30-APR-20
2009,210373200000,Town of Russia,Town,Herkimer,12/31,Bond,95493,0,,31831,,63662,30-APR-20
2009,210373200000,Town of Russia,Town,Herkimer,12/31,Bond Anticipation Note,0,0,600000,0,,600000,30-APR-20
2009,210375700000,Town of Schuyler,Town,Herkimer,12/31,Bond,72000,0,,12000,,60000,30-APR-20
2009,210375700000,Town of Schuyler,Town,Herkimer,12/31,Bond Anticipation Note,403040.37,0,,167128.88,,235911.49,30-APR-20
2009,210387000000,Town of Warren,Town,Herkimer,12/31,Bond,63750,0,118647,42081,,140316,30-APR-20
2009,210388400000,Town of Webb,Town,Herkimer,12/31,Bond,3399000,0,,254000,,3145000,30-APR-20
2009,210392000000,Town of Winfield,Town,Herkimer,12/31,Capital Note,109749,0,125713,69941,,165521,30-APR-20
2009,210428003090,Village of Middleville,Village,Herkimer,05/31,Bond,50687,,,17547,,33140,30-APR-20
2009,210429901810,Village of Frankfort,Village,Herkimer,05/31,Bond,3656399,0,285000,320599,,3620800,30-APR-20
2009,210432502430,Village of Ilion,Village,Herkimer,05/31,Bond,2778250,0,,331150,,2447100,30-APR-20
2009,210432502430,Village of Ilion,Village,Herkimer,05/31,Bond Anticipation Note,206931.8,0,,100038.8,,106893,30-APR-20
2009,210432502430,Village of Ilion,Village,Herkimer,05/31,Other Debt,268447,0,,19139,,249308,30-APR-20
2009,210432502430,Village of Ilion,Village,Herkimer,05/31,State or Authority Loan,175732,0,,11515,,164217,30-APR-20
2009,210432503170,Village of Mohawk,Village,Herkimer,05/31,Bond,553001,270008,4553000,102148,,5273861,30-APR-20
2009,210432503170,Village of Mohawk,Village,Herkimer,05/31,Bond Anticipation Note,3782227,0,15772.81,3797999.81,,0,30-APR-20
2009,210438902220,Village of Herkimer,Village,Herkimer,05/31,Bond,1969748,0,,87467,,1882281,30-APR-20
2009,210438902220,Village of Herkimer,Village,Herkimer,05/31,Bond Anticipation Note,645891,0,,186199,,459692,30-APR-20
2009,210450501340,Village of Dolgeville,Village,Herkimer,05/31,Bond,3233116,-90,,208557,,3024469,30-APR-20
2009,210450501340,Village of Dolgeville,Village,Herkimer,05/31,Bond Anticipation Note,584355,0,127698,23450,,688603,30-APR-20
2009,210458003420,Village of Newport,Village,Herkimer,05/31,Bond,704484,,0,117750,,586734,30-APR-20
2009,210473201080,Village of Cold Brook,Village,Herkimer,05/31,Bond,7515,0,,1503,,6012,30-APR-20
2009,210473203990,Village of Poland,Village,Herkimer,05/31,Bond,326632,0,,19233,,307399,30-APR-20
2009,210492005340,Village of West Winfield,Village,Herkimer,05/31,Bond Anticipation Note,302728,0,34766,75000,,262494,30-APR-20
2009,210526000000,Little Falls City School District,School District,Herkimer,06/30,Bond,15528794,,,1834556,,13694238,30-APR-20
2009,210526000000,Little Falls City School District,School District,Herkimer,06/30,Bond Anticipation Note,,,7100000,,,7100000,30-APR-20
2009,210526000000,Little Falls City School District,School District,Herkimer,06/30,Other Debt,645634,,,91724,,553910,30-APR-20
2009,210526000000,Little Falls City School District,School District,Herkimer,06/30,Revenue Anticipation Note,600000,,1000000,1600000,,,30-APR-20
2009,210629900200,Frankfort-Schuyler Central School District,School District,Herkimer,06/30,Bond,12253000,,,1167000,,11086000,30-APR-20
2009,210629900200,Frankfort-Schuyler Central School District,School District,Herkimer,06/30,Bond Anticipation Note,750000,,750000,750000,,750000,30-APR-20
2009,210632500100,Ilion,School District,Herkimer,06/30,Bond,21020000,,,1960000,,19060000,30-APR-20
2009,210638900100,Herkimer Central School District,School District,Herkimer,06/30,Bond,18966200,,,1479200,,17487000,30-APR-20
2009,210638900100,Herkimer Central School District,School District,Herkimer,06/30,Bond Anticipation Note,1000000,,13090000,,,14090000,30-APR-20
2009,210728000200,West Canada Valley Central School District,School District,Herkimer,06/30,Bond,5875714,,253383,592388,,5536709,30-APR-20
2009,210728000200,West Canada Valley Central School District,School District,Herkimer,06/30,Revenue Anticipation Note,500000,,500000,500000,,500000,30-APR-20
2009,210732500200,Mohawk,School District,Herkimer,06/30,Bond,7097000,,,918000,,6179000,30-APR-20
2009,210732500200,Mohawk,School District,Herkimer,06/30,Bond Anticipation Note,1000000,,13820000,,,14820000,30-APR-20
2009,210750500200,Dolgeville Central School District,School District,Herkimer,06/30,Bond,4530000,,6860000,395000,,10995000,30-APR-20
2009,210750500200,Dolgeville Central School District,School District,Herkimer,06/30,Bond Anticipation Note,,,7000000,,,7000000,30-APR-20
2009,210758000300,Poland Central School District,School District,Herkimer,06/30,Bond,3328850,,,315993,,3012857,30-APR-20
2009,210758000300,Poland Central School District,School District,Herkimer,06/30,Bond Anticipation Note,700000,,1022329,,,1722329,30-APR-20
2009,210780200100,Van Hornesville-Owen D Young Central School District,School District,Herkimer,06/30,Bond,5634800,,75000,739801,,4969999,30-APR-20
2009,210780200100,Van Hornesville-Owen D Young Central School District,School District,Herkimer,06/30,Bond Anticipation Note,,,1055000,,,1055000,30-APR-20
2009,210792000100,Mount Markham Central School District,School District,Herkimer,06/30,Bond,6080000,,20680000,785000,,25975000,30-APR-20
2009,210988400100,Town Of Webb Union Free School District,School District,Herkimer,06/30,Bond,2000000,,,975000,,1025000,30-APR-20
2009,211132504500,German Flatts Fire District,Fire District,Herkimer,12/31,Bond,101000,,0,10100,,90900,30-APR-20
2009,211132504500,German Flatts Fire District,Fire District,Herkimer,12/31,State or Authority Loan,61758,,0,5650,,56108,30-APR-20
2009,211138903500,East Herkimer Fire District,Fire District,Herkimer,12/31,Bond Anticipation Note,210000,0,,53000,,157000,30-APR-20
2009,211174008000,Salisbury Fire District,Fire District,Herkimer,12/31,Bond,98950,0,140000,23950,,215000,30-APR-20
2009,220100000000,County of Jefferson,County,Jefferson,12/31,Bond,25255000,0,,2320000,,22935000,30-APR-20
2009,220100000000,County of Jefferson,County,Jefferson,12/31,Installment Purchase Contract,137900,0,,69273,,68627,30-APR-20
2009,220259000000,City of Watertown,City,Jefferson,06/30,Bond,34003599,0,3220000,4251200,,32972399,30-APR-20
2009,220259000000,City of Watertown,City,Jefferson,06/30,Bond Anticipation Note,4165000,0,,4165000,,0,30-APR-20
2009,220259000000,City of Watertown,City,Jefferson,06/30,State or Authority Loan,192485.89,0,,47136.48,,145349.41,30-APR-20
2009,220300100000,Town of Adams,Town,Jefferson,12/31,Bond,1724900,0,,72500,,1652400,30-APR-20
2009,220300100000,Town of Adams,Town,Jefferson,12/31,Bond Anticipation Note,255000,0,,20000,,235000,30-APR-20
2009,220300900000,Town of Alexandria,Town,Jefferson,12/31,Bond,372771,0,3110936,101859,,3381848,30-APR-20
2009,220300900000,Town of Alexandria,Town,Jefferson,12/31,Bond Anticipation Note,3950936,0,,3225936,,725000,30-APR-20
2009,220302700000,Town of Antwerp,Town,Jefferson,12/31,Bond Anticipation Note,0,0,62000,0,,62000,30-APR-20
2009,220309800000,Town of Brownville,Town,Jefferson,12/31,Bond,1231717,0,,43989,,1187728,30-APR-20
2009,220312600000,Town of Cape Vincent,Town,Jefferson,12/31,Bond,3783636,0,,383810,,3399826,30-APR-20
2009,220312600000,Town of Cape Vincent,Town,Jefferson,12/31,Bond Anticipation Note,5457554.48,0,,154000,,5303554.48,30-APR-20
2009,220314300000,Town of Champion,Town,Jefferson,12/31,Bond,2207941,0,,104385,,2103556,30-APR-20
2009,220314300000,Town of Champion,Town,Jefferson,12/31,Bond Anticipation Note,1870000,0,,450000,,1420000,30-APR-20
2009,220314300000,Town of Champion,Town,Jefferson,12/31,Installment Purchase Contract,25000,0,,25000,,0,30-APR-20
2009,220317100000,Town of Clayton,Town,Jefferson,12/31,Bond,767400,0,,40650,,726750,30-APR-20
2009,220317100000,Town of Clayton,Town,Jefferson,12/31,Bond Anticipation Note,1112500,0,400000,69500,,1443000,30-APR-20
2009,220326700000,Town of Ellisburg,Town,Jefferson,12/31,Bond,3218481,0,,117055,,3101426,30-APR-20
2009,220338700000,Town of Henderson,Town,Jefferson,12/31,Bond,909499,0,,36857,,872642,30-APR-20
2009,220338700000,Town of Henderson,Town,Jefferson,12/31,Bond Anticipation Note,0,0,2378000,,,2378000,30-APR-20
2009,220340600000,Town of Hounsfield,Town,Jefferson,12/31,Bond,2383629,0,502000,92145,,2793484,30-APR-20
2009,220340600000,Town of Hounsfield,Town,Jefferson,12/31,Bond Anticipation Note,883199.88,0,2454961.12,2866387,,471774,30-APR-20
2009,220345900000,Town of Le Ray,Town,Jefferson,12/31,Bond,5987682,0,,470989,,5516693,30-APR-20
2009,220345900000,Town of Le Ray,Town,Jefferson,12/31,Bond Anticipation Note,2575000,0,,90000,,2485000,30-APR-20
2009,220348400000,Town of Lorraine,Town,Jefferson,12/31,Bond,204600,0,,10800,,193800,30-APR-20
2009,220348400000,Town of Lorraine,Town,Jefferson,12/31,Bond Anticipation Note,82500,0,,27500,,55000,30-APR-20
2009,220348900000,Town of Lyme,Town,Jefferson,12/31,Bond,614100,0,,18900,,595200,30-APR-20
2009,220348900000,Town of Lyme,Town,Jefferson,12/31,Bond Anticipation Note,0,0,360000,,,360000,30-APR-20
2009,220361800000,Town of Orleans,Town,Jefferson,12/31,Bond,4991452,0,,196203,,4795249,30-APR-20
2009,220361800000,Town of Orleans,Town,Jefferson,12/31,Bond Anticipation Note,145000,0,,145000,,0,30-APR-20
2009,220363800000,Town of Pamelia,Town,Jefferson,12/31,Bond,3469084,,0,129681,,3339403,30-APR-20
2009,220363800000,Town of Pamelia,Town,Jefferson,12/31,Bond Anticipation Note,475000,,0,23000,,452000,30-APR-20
2009,220365900000,Town of Philadelphia,Town,Jefferson,12/31,Bond Anticipation Note,64000,0,103500,32000,,135500,30-APR-20
2009,220371900000,Town of Rodman,Town,Jefferson,12/31,Bond,378600,0,,13600,,365000,30-APR-20
2009,220373300000,Town of Rutland,Town,Jefferson,12/31,Bond,3207901,0,,123428,,3084473,30-APR-20
2009,220373300000,Town of Rutland,Town,Jefferson,12/31,Bond Anticipation Note,68000,0,1815110,68000,,1815110,30-APR-20
2009,220387700000,Town of Watertown,Town,Jefferson,12/31,Bond,1790000,0,,80000,,1710000,30-APR-20
2009,220387700000,Town of Watertown,Town,Jefferson,12/31,Bond Anticipation Note,4307061,0,783150,191065,,4899146,30-APR-20
2009,220391500000,Town of Wilna,Town,Jefferson,12/31,Bond,523026,0,,29212,,493814,30-APR-20
2009,220391500000,Town of Wilna,Town,Jefferson,12/31,Bond Anticipation Note,60000,,,60000,,0,30-APR-20
2009,220400100010,Village of Adams,Village,Jefferson,05/31,Bond,1526000,0,,161000,,1365000,30-APR-20
2009,220400100010,Village of Adams,Village,Jefferson,05/31,Bond Anticipation Note,350000,0,,50000,,300000,30-APR-20
2009,220400900080,Village of Alexandria Bay,Village,Jefferson,05/31,Bond,1195152,0,625000,90152,,1730000,30-APR-20
2009,220400900080,Village of Alexandria Bay,Village,Jefferson,05/31,Bond Anticipation Note,3510000,0,,1135000,,2375000,30-APR-20
2009,220400900080,Village of Alexandria Bay,Village,Jefferson,05/31,State or Authority Loan,124162,0,,5185,,118977,30-APR-20
2009,220402700200,Village of Antwerp,Village,Jefferson,05/31,Bond,2354172,5,47591,109125,,2292643,30-APR-20
2009,220402700200,Village of Antwerp,Village,Jefferson,05/31,Bond Anticipation Note,9117,0,,9117,,0,30-APR-20
2009,220409800600,Village of Brownville,Village,Jefferson,05/31,Bond,335000,0,,50000,,285000,30-APR-20
2009,220409801320,Village of Dexter,Village,Jefferson,05/31,Bond,1435958.33,0,,97591.62,,1338366.71,30-APR-20
2009,220409801940,Village of Glen Park,Village,Jefferson,05/31,Bond,2540371,0,,214217,,2326154,30-APR-20
2009,220412600750,Village of Cape Vincent,Village,Jefferson,05/31,Bond,1335880,0,,121900,,1213980,30-APR-20
2009,220412600750,Village of Cape Vincent,Village,Jefferson,05/31,Bond Anticipation Note,0,0,700021,,,700021,30-APR-20
2009,220412600750,Village of Cape Vincent,Village,Jefferson,05/31,Other Debt,0,0,1500000,50000,,1450000,30-APR-20
2009,220414305290,Village of West Carthage,Village,Jefferson,05/31,Bond,1945000,0,,295000,,1650000,30-APR-20
2009,220414305290,Village of West Carthage,Village,Jefferson,05/31,Installment Purchase Contract,13391.82,-.11,,13391.71,,0,30-APR-20
2009,220417101000,Village of Clayton,Village,Jefferson,05/31,Bond,7038239,0,,393322,,6644917,30-APR-20
2009,220417101000,Village of Clayton,Village,Jefferson,05/31,Bond Anticipation Note,3013000,0,,63000,,2950000,30-APR-20
2009,220417101000,Village of Clayton,Village,Jefferson,05/31,Installment Purchase Contract,94671,0,,13953,,80718,30-APR-20
2009,220426701550,Village of Ellisburg,Village,Jefferson,05/31,Bond Anticipation Note,0,0,2837245.36,,,2837245.36,30-APR-20
2009,220426702920,Village of Mannsville,Village,Jefferson,05/31,Bond,1552767,0,,44300,,1508467,30-APR-20
2009,220440604330,Village of Sackets Harbor,Village,Jefferson,05/31,Bond,3803000,0,,264000,,3539000,30-APR-20
2009,220445901600,Village of Evans Mills,Village,Jefferson,05/31,Bond,20000,0,,10000,,10000,30-APR-20
2009,220465903880,Village of Philadelphia,Village,Jefferson,05/31,Bond,553800,0,,157700,,396100,30-APR-20
2009,220473300450,Village of Black River,Village,Jefferson,05/31,Bond,190000,0,1371000,55000,,1506000,30-APR-20
2009,220473300450,Village of Black River,Village,Jefferson,05/31,Bond Anticipation Note,2916900,,,80451,,2836449,30-APR-20
2009,220482204860,Village of Theresa,Village,Jefferson,05/31,Bond,841188,0,,88854,,752334,30-APR-20
2009,220482204860,Village of Theresa,Village,Jefferson,05/31,Bond Anticipation Note,1940555,0,2539309.12,65000,,4414864.12,30-APR-20
2009,220491500760,Village of Carthage,Village,Jefferson,05/31,Bond,2295308,0,,200664,,2094644,30-APR-20
2009,220491500760,Village of Carthage,Village,Jefferson,05/31,Bond Anticipation Note,1243338,0,,111506,,1131832,30-APR-20
2009,220491500760,Village of Carthage,Village,Jefferson,05/31,Revenue Anticipation Note,0,0,100000,,,100000,30-APR-20
2009,220491502240,Village of Herrings,Village,Jefferson,05/31,Bond,96175.73,0,,3700,,92475.73,30-APR-20
2009,220559000000,Watertown City School District,School District,Jefferson,06/30,Bond,37184000,,,1524000,,35660000,30-APR-20
2009,220559000000,Watertown City School District,School District,Jefferson,06/30,Bond Anticipation Note,0,,5800000,,,5800000,30-APR-20
2009,220602700100,Indian River Central School District,School District,Jefferson,06/30,Bond,32250000,,,1905000,,30345000,30-APR-20
2009,220602700100,Indian River Central School District,School District,Jefferson,06/30,Bond Anticipation Note,,,20000000,,,20000000,30-APR-20
2009,220602700100,Indian River Central School District,School District,Jefferson,06/30,Other Debt,438952,,,288752,,150200,30-APR-20
